level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
199,241,Sportz4You@PLaY,12.911363,77.676245,Apartment,"Ambalipura, Bengaluru",7.482129404937834,2.7801275405798376,12,14,864
200,242,INCUBEX SJP,12.9190779,77.6687206,Office,"Ambalipura, Bengaluru",8.228624483212336,1.8927432417792285,8,9,538
201,243,Manipal Global,12.9167134,77.6713701,Office,"Ambalipura, Bengaluru",7.992588408626158,2.1715695510289725,10,12,692
202,244,SR Properties PVTLTD.Branch Office,12.9191596,77.6687781,Office,"Ambalipura, Bengaluru",8.238130651715503,1.899874018702607,8,9,543
203,245,ArpanGupta,12.913601,77.66751,Office,"Ambalipura, Bengaluru",7.612344225041086,1.801396616715393,12,14,824
204,246,Celcom Solutions Global,12.9154632,77.6676505,Office,"Ambalipura, Bengaluru",7.819951503332122,1.7798756499024933,11,13,771
205,247,Wipro Technologies,12.9141915,77.6862082,Office,"Ambalipura, Bengaluru",8.055726217686535,3.795019879372751,20,20,1228
206,248,Prestige Pegasus,12.9179367,77.6708138,Office,"Ambalipura, Bengaluru",8.121571094829287,2.110991966026877,9,11,672
207,249,Atria Convergence Technology Ltd,12.9196141,77.6710974,Office,"Ambalipura, Bengaluru",8.31023582400259,2.1552844027838796,9,10,598
208,250,Nikkou Logistics Pvt Ltd BLUK,12.9093743,77.6639496,Office,"Ambalipura, Bengaluru",7.129176293116867,1.629895911921714,13,15,902
209,251,Buzzotel,12.9168882,77.6726617,Office,"Ambalipura, Bengaluru",8.02834538350532,2.310948515513266,9,11,648
210,252,FLO Mobility Pvt Ltd,12.9186006,77.6688534,Office,"Ambalipura, Bengaluru",8.17672736318051,1.9025106427997207,10,12,706
211,253,AURIZON DATA TECH PVT LTD,12.9196245,77.671126,Office,"Ambalipura, Bengaluru",8.311700917312264,2.1584972733492607,9,10,599
212,254,KEC International Ltd. Godrej Reflections,12.9100006,77.6702884,Office,"Ambalipura, Bengaluru",7.23790999526267,2.210582176474679,17,19,1146
213,255,Shahi Exports Private Limited,12.9185134,77.6722071,Office,"Ambalipura, Bengaluru",8.201723605146478,2.264630578730209,12,13,809
214,256,Locator Vehicle Tracking System,12.9200509,77.6686338,Office,"Ambalipura, Bengaluru",8.335893464521142,1.8973517097603434,9,10,621
215,257,primalise,12.9171669,77.6690181,Office,"Ambalipura, Bengaluru",8.019096409977472,1.9155629487267773,11,13,768
216,258,S G TRAVEL,12.9181362,77.6708757,Office,"Ambalipura, Bengaluru",8.14431495616518,2.1184742152249223,9,11,673
217,259,Axcess Tech Systems India Pvt Ltd,12.9140713,77.671558,Office,"Ambalipura, Bengaluru",7.702950488367147,2.2211985581643328,13,14,866
218,260,Raviranjan Kumar,12.91871,77.6721992,Office,"Ambalipura, Bengaluru",8.223333786858468,2.2651088472808802,9,11,635
219,261,Knowledge Adventure India Pvt Ltd,12.9177578,77.6712155,Office,"Ambalipura, Bengaluru",8.106253640083755,2.154019243265068,9,11,665
220,262,Merrit Trac Pvt Ltd,12.9166587,77.6677878,Office,"Ambalipura, Bengaluru",7.953540842987468,1.7838409635350676,11,12,747
221,263,Hosa Belaku Artisans' Foundation,12.9147217,77.663793,Office,"Ambalipura, Bengaluru",7.723627584740977,1.380875762913477,14,15,924
222,264,Passport Assistance,12.9206752,77.6651162,Office,"Ambalipura, Bengaluru",8.387699187930952,1.5371384247518067,6,7,439
223,265,Inga Health Foundation,12.9186663,77.6675574,Office,"Ambalipura, Bengaluru",8.174936973692834,1.7630249137521297,11,12,744
224,266,Xook%2FChefX Labs India,12.9121025,77.6662123,Office,"Ambalipura, Bengaluru",7.43878607105235,1.714465432108139,12,14,847
225,267,Reliance Jio infocomm Pvt Ltd Bangalore,12.9215774,77.6641717,Office,"Ambalipura, Bengaluru",8.486275040956388,1.4668081880756836,6,7,413
226,268,Total Environment Raindrops Apartment,12.9167479,77.6685901,Office,"Ambalipura, Bengaluru",7.969190830331591,1.8703211012441203,11,12,740
227,269,Mareana Software India Private Limited,12.92219,77.6694613,Office,"Ambalipura, Bengaluru",8.579681696522204,2.035311399513155,13,14,855
228,270,Searce %7C Bangalore,12.9254549,77.674651,Office,"Ambalipura, Bengaluru",9.000984584580442,2.6811416461283133,9,10,619
229,271,Manipal City and Guilds,12.91651,77.6712248,Office,"Ambalipura, Bengaluru",7.968399758812439,2.156714826475718,10,12,700
230,272,Edunxt Pariksha Team,12.9168177,77.6712397,Office,"Ambalipura, Bengaluru",8.002590269812456,2.157083463339414,10,12,699
231,273,Meredith India Services Private Limited,12.9197389,77.6847392,Office,"Ambalipura, Bengaluru",8.600365013047377,3.628864439229414,15,16,935
232,274,SJR Prime Corporation Pvt Ltd,12.9195834,77.6683208,Office,"Ambalipura, Bengaluru",8.28174896292025,1.8562516584732973,8,9,569
233,275,Quess Corp Limited,12.9199454,77.6672535,Office,"Ambalipura, Bengaluru",8.315196891127263,1.747810650532044,7,9,512
234,276,AMP Logistics Packers and Movers Bangalore,12.9209858,77.6639484,Office,"Ambalipura, Bengaluru",8.4202684245505,1.4239345658065827,6,7,390
235,277,KARMAL Technologies,12.920058,77.6661823,Office,"Ambalipura, Bengaluru",8.32257929893083,1.6356365102055903,11,12,747
236,279,Teachmint,12.9195422,77.668309,Office,"Ambalipura, Bengaluru",8.27709401994372,1.8543816728514324,8,10,571
237,280,Conosh,12.9149364,77.6686952,Office,"Ambalipura, Bengaluru",7.769135153346962,1.8997982346051185,11,13,796
238,281,Global Headhunters,12.9197551,77.6701817,Office,"Ambalipura, Bengaluru",8.316382653020566,2.058701661598157,8,9,569
239,282,Mahaveer Stationery %26 Gifts,12.9190131,77.669169,Office,"Ambalipura, Bengaluru",8.2250345582574,1.940409902877129,8,9,533
240,283,Solv,12.9222118,77.6694783,Office,"Ambalipura, Bengaluru",8.582241362145576,2.0377280249420475,13,14,855
241,284,Jyothi Achari Tata Sky Office,12.9165279,77.6678192,Office,"Ambalipura, Bengaluru",7.939231335449852,1.7879430566471006,11,12,749
242,285,Microsoft Corporation (India) Pvt Ltd,12.9215646,77.669147,Office,"Ambalipura, Bengaluru",8.507758290445615,1.9849873450491289,13,15,889
243,286,Antarangni Interior - Interior Designers,12.9137292,77.6663244,Office,"Ambalipura, Bengaluru",7.620019165084578,1.6731837187449798,11,13,804
244,287,Vaishnavi Tech Park,12.919686,77.671699,Office,"Ambalipura, Bengaluru",8.325042922724444,2.2209730915674304,9,10,628
245,288,Kushal Research,12.9177301,77.6662488,Office,"Ambalipura, Bengaluru",8.064192306123505,1.6157883259305685,12,14,816
246,289,State Street Corporation,12.9209686,77.6842125,Office,"Ambalipura, Bengaluru",8.717106944147872,3.584607270556781,15,16,932
247,290,Manish Stationery,12.9186085,77.6705757,Office,"Ambalipura, Bengaluru",8.193387413312816,2.0887917184647207,8,10,572
248,291,G S K Enterprises,12.9196972,77.6675075,Office,"Ambalipura, Bengaluru",8.28909296451091,1.7707286252390035,7,8,507
249,292,Tera,12.9177484,77.6709554,Office,"Ambalipura, Bengaluru",8.102289502730992,2.1258141301313893,9,11,669
250,293,Awign Enterprises Pvt. Ltd.,12.9099751,77.6520006,Office,"Ambalipura, Bengaluru",7.299715197829904,0.8252300897283759,2,3,171
251,294,Rustik Travel,12.9192355,77.672941,Office,"Ambalipura, Bengaluru",8.291087999687885,2.3497736592221536,10,11,653
252,295,Brainmeasures Bangalore,12.9137529,77.6646945,Office,"Ambalipura, Bengaluru",7.6171747208626535,1.5016779240163691,13,15,888
253,296,DHL Express (India) Pvt. Ltd,12.919717,77.6674745,Office,"Ambalipura, Bengaluru",8.291096754041062,1.767514379039866,7,8,507
254,297,Chevalier Charitable Society,12.9157779,77.6666996,Office,"Ambalipura, Bengaluru",7.849411007694157,1.6735322496560903,11,13,792
255,298,Akri,12.9221517,77.6697948,Office,"Ambalipura, Bengaluru",8.578313054747058,2.069103239299438,13,15,903
256,299,Securonix,12.9194795,77.6683592,Office,"Ambalipura, Bengaluru",8.270493824524365,1.85888331206849,8,10,572
257,300,Alphonso Labs Private Limited,12.9146378,77.6668804,Office,"Ambalipura, Bengaluru",7.723728796516169,1.7109226233866988,11,13,787
258,301,Piktorlabs,12.9221848,77.6695405,Office,"Ambalipura, Bengaluru",8.579774534711587,2.0434416869707728,13,14,854
259,302,FurnMod Interio,12.9191865,77.668785,Office,"Ambalipura, Bengaluru",8.241167734078543,1.9009333038517704,8,9,544
260,303,Qsync Software pvt.ltd...,12.9197553,77.6701817,Office,"Ambalipura, Bengaluru",8.316404803152746,2.0587045270389677,8,9,569
261,304,InfoCepts,12.9221866,77.6695864,Office,"Ambalipura, Bengaluru",8.580365865479752,2.048295228360985,12,14,853
262,307,Closerbuy Service Pvt Ltd,12.9145408,77.6636928,Office,"Ambalipura, Bengaluru",7.703449733880899,1.3747295768797863,14,15,924
263,308,Safran Engineering Services India,12.9198639,77.6683995,Office,"Ambalipura, Bengaluru",8.313432309939234,1.8690794794882435,9,10,627
264,309,Ambalipura,12.9150108,77.6700766,Office,"Ambalipura, Bengaluru",7.790013031979294,2.0470257802149674,10,12,722
265,310,Album Semiconductors Pvt Ltd,12.9191808,77.6688854,Office,"Ambalipura, Bengaluru",8.24132360002001,1.911686531890443,8,9,549
266,311,Gigmo Solutions Pvt Ltd,12.9221619,77.6700938,Office,"Ambalipura, Bengaluru",8.582151421814945,2.1007241297364034,13,15,908
267,312,"Godrej Reflections, Bangalore",12.9114986,77.667066,Office,"Ambalipura, Bengaluru",7.3761965782243735,1.8246371512093313,13,15,870
268,313,Brillio,12.9195713,77.6683765,Office,"Ambalipura, Bengaluru",8.280803018807182,1.8620579063008509,8,9,569
269,314,The Central Regency Address,12.9210555,77.6706568,Office,"Ambalipura, Bengaluru",8.46508886079497,2.1327830817923057,9,10,597
270,315,Haystek Technology,12.9207991,77.6651051,Office,"Ambalipura, Bengaluru",8.401444952388013,1.5393256364286392,6,7,410
271,316,SJR Watermark,12.913821,77.6708135,Office,"Ambalipura, Bengaluru",7.666347637154255,2.1465983633864214,13,15,884
272,317,Certicom,12.9094672,77.6762973,Office,"Ambalipura, Bengaluru",7.27624959511627,2.843553236750576,13,15,911
273,318,Springfields Apartments,12.9177962,77.6694615,Office,"Ambalipura, Bengaluru",8.092671478901165,1.9640593896137586,10,12,717
274,319,Alps Estate,12.9148791,77.6726218,Office,"Ambalipura, Bengaluru",7.806215656133405,2.322575864597427,10,11,685
275,320,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,Office,"Ambalipura, Bengaluru",8.080108231797631,0.6535963753073217,3,4,221
276,321,Factree,12.9140127,77.6650635,Office,"Ambalipura, Bengaluru",7.646936029391163,1.5329591116851549,13,15,870
277,322,DTDC,12.9193817,77.6685259,Office,"Ambalipura, Bengaluru",8.260854900867164,1.8754787942307898,8,9,538
278,323,National Instruments,12.924631,77.6705506,Office,"Ambalipura, Bengaluru",8.859966958018035,2.232637907230458,9,10,593
279,324,Futuresights Foundation,12.9177246,77.6659911,Office,"Ambalipura, Bengaluru",8.062533535037696,1.5878519788209502,12,14,819
280,325,Commercial Office Bangalore,12.9327602,77.6356056,Office,"Ambalipura, Bengaluru",10.182799162550209,2.4163476083722086,13,15,870
281,326,"Godrej Lake Gardens, Bangalore",12.9115937,77.6680254,Office,"Ambalipura, Bengaluru",7.393185977551528,1.9185317338327417,13,14,867
282,327,Hiveloop Capital,12.9146688,77.6667696,Office,"Ambalipura, Bengaluru",7.726582712699255,1.698493127692385,11,13,787
283,328,Redington India Limited,12.9195213,77.6670121,Office,"Ambalipura, Bengaluru",8.266796525515456,1.7147933503130037,10,12,731
284,329,Deloitte B Block,12.9235832,77.6702825,Office,"Ambalipura, Bengaluru",8.741365131129578,2.165636820438432,8,9,541
285,330,IndiQube Pegasus,12.9179284,77.6708154,Office,"Ambalipura, Bengaluru",8.120670119788025,2.1111379386871034,9,11,672
286,331,Fix The Device,12.9190616,77.6687934,Office,"Ambalipura, Bengaluru",8.227380821663045,1.9004133674367372,8,9,528
287,332,Croma,12.9167926,77.671563,Office,"Ambalipura, Bengaluru",8.003647077147262,2.1921891263675843,10,11,687
288,333,Homatico,12.9132042,77.6663141,Office,"Ambalipura, Bengaluru",7.561647311408133,1.687183351930141,12,14,811
289,334,Scionesta Brand Elements,12.9197204,77.6676866,Office,"Ambalipura, Bengaluru",8.29275169033684,1.790308120087258,7,9,518
290,335,Fortune IT Technologies,12.9185757,77.6663037,Office,"Ambalipura, Bengaluru",8.158380237362056,1.626779811181096,11,13,790
291,336,GlobalLogic India Ltd.,12.9226813,77.6795072,Office,"Ambalipura, Bengaluru",8.7853108173636,3.108852661947828,17,17,1048
292,337,Passport Seva Kendra,12.9303144,77.684182,Office,"Ambalipura, Bengaluru",9.723632638491646,3.8389123970217747,12,12,730
293,339,Novel Office - South %7C Office Space for rent in Bangalore %7C Co working Spaces,12.8914639,77.6414856,Office,"Ambalipura, Bengaluru",5.656799537295915,3.0723541052608128,15,17,1047
294,340,TEK Systems,12.9222405,77.6695066,Office,"Ambalipura, Bengaluru",8.58566168963545,2.041530637001334,13,14,854
295,341,"GoSpaze Coworking Space - Bellandur Gate, Bangalore",12.9198462,77.6671219,Office,"Ambalipura, Bengaluru",8.303462474082915,1.731954063029016,7,8,505
296,342,Tera,12.9179079,77.6712184,Office,"Ambalipura, Bengaluru",8.122884226358183,2.1547323927803648,9,11,666
297,345,Honeywell Technology Solutions Lab Pvt. Ltd,12.919418,77.6860944,Office,"Ambalipura, Bengaluru",8.606970663498902,3.773048800270933,15,15,897
298,346,Napoli Italian Bistro - Sarjapur Road,12.9157744,77.672912,Office,"Ambalipura, Bengaluru",7.909016238609063,2.3441785199951477,9,11,657
299,347,Intel Technologies India Pvt. Ltd. SRR2,12.925622,77.6845305,Office,"Ambalipura, Bengaluru",9.226291967350287,3.7118528577184406,16,17,991
300,348,"Lendingkart - Apply for Small Business Loan, Working Capital Loan, MSME Loan in Bangalore",12.9240725,77.6714448,Office,"Ambalipura, Bengaluru",8.807260707767936,2.3024082648694715,8,9,556
301,350,VTechSoft IT Training,12.919609,77.6709679,Office,"Ambalipura, Bengaluru",8.30826111063504,2.141278179060851,9,10,598
302,351,Haryana Bhawan,12.914848,77.6689751,Office,"Ambalipura, Bengaluru",7.761666101373711,1.931232653463061,11,13,800
303,352,Augmance GSA,12.9094003,77.6639689,Office,"Ambalipura, Bengaluru",7.132087241478359,1.6300761769850893,13,15,902
304,353,315 Work Avenue HSR3,12.9129197,77.6325756,Office,"Ambalipura, Bengaluru",8.22864398959758,2.093563678817862,8,9,560
305,354,The Professional Couriers,12.9197241,77.6685375,Office,"Ambalipura, Bengaluru",8.298925316395142,1.8816457968425673,8,9,558
306,355,Delite Chaat House - Harlur,12.9139106,77.6667771,Office,"Ambalipura, Bengaluru",7.642413623810391,1.7161994503354046,11,13,798
307,356,Uber Technologies,12.9096105,77.6517098,Office,"Ambalipura, Bengaluru",7.265153618258373,0.863612573250723,2,3,179
308,357,Curolive Multispeciality Centre,12.9205302,77.6705953,Office,"Ambalipura, Bengaluru",8.406310446596143,2.1157598947218936,8,10,588
309,358,Uni Creation,12.919685,77.6671064,Office,"Ambalipura, Bengaluru",8.285476678480807,1.727533255206169,10,12,731
310,359,"%236, R.B. Towers",12.9093808,77.6639709,Office,"Ambalipura, Bengaluru",7.129921148398767,1.6314377045946418,13,15,902
311,360,Magna Nest,12.9140778,77.6693095,Office,"Ambalipura, Bengaluru",7.679267707145384,1.9811205412352741,12,14,841
312,361,Microsoft Prestige Ferns Galaxy,12.9214996,77.6691194,Office,"Ambalipura, Bengaluru",8.500329123100437,1.9803914615773521,13,15,889
313,362,Purpledot Designs Pvt Ltd,12.9195764,77.6709876,Office,"Ambalipura, Bengaluru",8.304867361295418,2.1429807164654426,9,10,597
314,363,InstaCarma,12.9204788,77.6705485,Office,"Ambalipura, Bengaluru",8.400146134949939,2.1098142838930505,8,10,586
315,365,Optum,12.9222146,77.6840677,Office,"Ambalipura, Bengaluru",8.846974099717201,3.587184560890501,15,15,918
316,366,IndiQube Edge,12.9221884,77.6695377,Office,"Ambalipura, Bengaluru",8.580149795499166,2.0432537683529843,13,14,854
317,367,UnitedHealth Group,12.9218374,77.6829535,Office,"Ambalipura, Bengaluru",8.776363459259498,3.461578690708955,16,16,961
318,368,IdeaNet Solutions Inc,12.9190685,77.6688003,Office,"Ambalipura, Bengaluru",8.22819994169468,1.9012336019692404,8,9,528
319,369,Reliance Digital,12.9197727,77.6690476,Office,"Ambalipura, Bengaluru",8.308258395275198,1.9371460487093615,8,9,564
320,370,Purple Links apartment,12.9121877,77.6691499,Office,"Ambalipura, Bengaluru",7.4683878610951,2.0139038587830744,13,15,880
321,371,Domino's Pizza,12.916705,77.671215,Office,"Ambalipura, Bengaluru",7.989843993978095,2.1548010044306065,10,12,701
322,372,"Canara Generators%E2%80%8E (Generators for Hire, Rent in Bangalore)",12.9154148,77.6726754,Office,"Ambalipura, Bengaluru",7.86603470278044,2.322011530679271,10,11,674
323,373,Flipkart Hub Bellandur,12.920748,77.6666819,Office,"Ambalipura, Bengaluru",8.401419076265372,1.7041549596630385,8,9,525
324,374,CaratLane Sarjapur Road,12.9169096,77.6729574,Office,"Ambalipura, Bengaluru",8.034806168429194,2.342935193159622,9,11,644
325,375,British Telecom,12.9221127,77.6795998,Office,"Ambalipura, Bengaluru",8.725390260667043,3.107354760230896,17,17,1012
326,376,Aishwarya Hyper City,12.9195837,77.667073,Office,"Ambalipura, Bengaluru",8.274048077865228,1.7223075807162667,10,12,731
327,378,DeltaDynamix (P) LTD,12.9217581,77.6652662,Office,"Ambalipura, Bengaluru",8.508466217518876,1.5857529020652046,7,8,460
328,379,Curefit Office,12.9144135,77.6397348,Office,"Ambalipura, Bengaluru",8.10341828026463,1.3005408651709252,5,6,367
329,380,Odessa,12.9200227,77.6708365,Office,"Ambalipura, Bengaluru",8.352635224141164,2.1330083877877195,8,10,588
330,381,Cromac Data Recovery,12.9189723,77.6691006,Office,"Ambalipura, Bengaluru",8.219943743307077,1.9326061309269114,8,9,533
331,382,Mars Climbing Gym,12.9113056,77.6762255,Office,"Ambalipura, Bengaluru",7.475464110723122,2.7796175683318256,12,14,868
332,383,Quicken Software Development Pvt Ltd,12.9205255,77.6686288,Office,"Ambalipura, Bengaluru",8.38850462062613,1.9058244302154062,9,10,606
333,384,Bellandur Police Station,12.9189862,77.6679781,Office,"Ambalipura, Bengaluru",8.213123837505812,1.8116549334526715,10,12,716
334,386,TASH ARCHITECTS,12.9130717,77.6661958,Office,"Ambalipura, Bengaluru",7.546388749613035,1.6789918573561304,12,14,814
335,387,More Mega Store,12.9168903,77.6714921,Office,"Ambalipura, Bengaluru",8.01359103315254,2.184216019994869,10,12,702
336,389,Plus Point Hypermarket,12.9162622,77.6679187,Office,"Ambalipura, Bengaluru",7.9104134135005815,1.8004912379359312,11,13,752
337,390,Octave Hotel %26 Spa - Sarjapur Road,12.9169082,77.6726706,Office,"Ambalipura, Bengaluru",8.03067313587353,2.3118623995728873,9,11,647
338,391,Intel Technology India Pvt. Ltd. - SRR 3,12.9244864,77.6845575,Office,"Ambalipura, Bengaluru",9.104793171012814,3.685532968191491,14,14,861
339,393,"Spaces - Bangalore, Spaces Fairway",12.9518,77.6425,Office,"Ambalipura, Bengaluru",12.059619507088318,3.946733016630661,29,30,1818
340,394,Business %26 Technology Pvt Ltd,12.9126561,77.6522155,Office,"Ambalipura, Bengaluru",7.590011990275413,0.5324763369693756,2,2,135
341,395,Synamedia India Private Limited,12.9224713,77.6684617,Office,"Ambalipura, Bengaluru",8.603182774245685,1.9399260329980441,7,8,480
342,396,Liv Activ Physiotherapy %26 Wellness Clinic,12.9160723,77.673036,Office,"Ambalipura, Bengaluru",7.943624522530058,2.355318463253795,9,11,648
