,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
4265,13558,Adler stays,12.9601537,77.6012142,PG,"New BEL Road, Bengaluru",2.898881362129305,2.6014297889459033,14,861
4266,13640,Vandana Apartment,12.918542599999999,77.6339766,Apartment,"Radha Reddy Layout, Bengaluru",3.024126622064566,3.2823369130303632,17,1049
4267,13650,Apartment-1 BHK,12.9235963,77.6162818,Apartment,"Radha Reddy Layout, Bengaluru",1.5187836555801895,2.271662809462151,17,994
4268,13662,House for rent,12.9261028,77.60615729999999,Apartment,"Radha Reddy Layout, Bengaluru",1.4449081885803066,2.3892579224583352,18,1090
4269,13664,Abhee Builders %26 Developers,12.913677400000001,77.6310009,Apartment,"Radha Reddy Layout, Bengaluru",3.2133286748261543,3.624951274389416,21,1282
4270,13974,Colive Richfield PG In HSR Layout Bengaluru,12.922751199999999,77.6465346,PG,"Radha Reddy Layout, Bengaluru",3.9180038841773253,3.8434719644445137,19,1112
4271,13981,"Sai Balaji PG For Ladies, girls Pg in domulur, girls Pg near EGL",12.957963000000001,77.641111,PG,"Radha Reddy Layout, Bengaluru",3.798143486588948,2.906720312369789,15,871
4272,13984,Pranitha Reddy Gents PG,12.909174900000002,77.60946740000001,PG,"Radha Reddy Layout, Bengaluru",3.121370732395269,3.984499724267088,24,1436
4273,13992,Reddy pg,12.914101400000002,77.6109503,PG,"Radha Reddy Layout, Bengaluru",2.557934859159711,3.4140720344000943,21,1253
4274,14006,Pranitha Reddy Pg For Ladies,12.915453,77.6077313,PG,"Radha Reddy Layout, Bengaluru",2.4723517701474016,3.372553410095683,23,1361
4275,14015,Happen inn pg for gents,12.9378518,77.6301046,PG,"Radha Reddy Layout, Bengaluru",1.8065441211074948,1.4274841229349615,11,633
4276,14016,Modern Deluxe PG for Gents %7C PG In Koramangala,12.9393761,77.6264931,PG,"Radha Reddy Layout, Bengaluru",1.4375300484016975,1.0030637253145664,6,343
4277,14021,Pg for ladies in hsr layout,12.918183099999998,77.6424507,PG,"Radha Reddy Layout, Bengaluru",3.773404083978885,3.863492595597157,21,1275
4278,14022,Sree Srinivasa ladies Pg,12.9333926,77.6100115,PG,"Radha Reddy Layout, Bengaluru",0.5461561630617671,1.4875864271472035,14,832
4279,14029,Anugraha pg for gents,12.9392028,77.6262328,PG,"Radha Reddy Layout, Bengaluru",1.4062998683818764,0.9888508705099979,5,323
4280,14030,Paying guest for Ladies,12.938183,77.6228172,PG,"Radha Reddy Layout, Bengaluru",1.023013495056037,0.7908631244622291,5,286
4281,14035,SRI VENGAMAMBA PG FOR LADIES,12.939606300000001,77.6318102,PG,"Radha Reddy Layout, Bengaluru",2.0101511249173596,1.5205931121170042,9,538
4282,14036,Ladies PG in BTM 1st Stage %7C Sri Sai Balaji PG For Ladies (SSB) %7C BTM Layout,12.9164025,77.615584,PG,"Radha Reddy Layout, Bengaluru",2.2991342765502445,3.0751066235354076,20,1208
4283,14041,pg in indiranagar,12.962174000000001,77.64469620000001,PG,"Radha Reddy Layout, Bengaluru",4.3943023358058175,3.490965450315674,19,1121
4284,14044,Girls PG,12.9137588,77.6311671,PG,"Radha Reddy Layout, Bengaluru",3.2167496085280387,3.623348352367728,21,1286
4285,14046,Sri Venkataramana PG for Ladies,12.9412582,77.61779399999999,PG,"Radha Reddy Layout, Bengaluru",0.6689662458096198,0.30463023820874685,3,153
4286,14297,Apartment-1 BHK,12.9235963,77.6162818,Apartments,"Sarjapura, Bengaluru",1.5187836555801895,2.271662809462151,17,994
4287,14367,Rent My Stay,12.919729400000001,77.6213998,Apartments,"Sarjapura, Bengaluru",2.1018883799586923,2.707372858075854,14,843
4288,14373,Ahad Builders,12.9323617,77.61488270000001,Apartments,"Sarjapura, Bengaluru",0.5356848381265438,1.3425803499190492,8,470
4289,14377,CommonFloor,12.9595794,77.6383585,Apartments,"Sarjapura, Bengaluru",3.6875984893314886,2.7694202787857063,16,989
4290,14379,Corporate Leisure and Property Developments (P) Ltd.,12.9591115,77.6470542,Apartments,"Sarjapura, Bengaluru",4.394648521843727,3.5265246722341987,23,1397
4291,14382,New Launch,12.9587733,77.6159946,Apartments,"Sarjapura, Bengaluru",2.4393764730086174,1.6745359640820983,9,535
4292,14385,August Ventures Pvt Ltd,12.9658851,77.6105168,Apartments,"Sarjapura, Bengaluru",3.230423617495232,2.5916678967925177,12,690
4293,14396,Rent My Stay,12.919729400000001,77.6213998,Apartments,"Sarjapura, Bengaluru",2.1018883799586923,2.707372858075854,14,843
4294,14401,Address Maker,12.927810000000001,77.632888,Apartments,"Sarjapura, Bengaluru",2.3392598990698015,2.3747877901142957,14,852
4295,14403,CommonFloor,12.9595794,77.6383585,Apartments,"Sarjapura, Bengaluru",3.6875984893314886,2.7694202787857063,16,989
4296,14404,Corporate Leisure and Property Developments (P) Ltd.,12.9591115,77.6470542,Apartments,"Sarjapura, Bengaluru",4.394648521843727,3.5265246722341987,23,1397
4297,14405,New Launch,12.9587733,77.6159946,Apartments,"Sarjapura, Bengaluru",2.4393764730086174,1.6745359640820983,9,535
4298,14407,SNN Builders,12.9339135,77.5833167,Apartments,"Sarjapura, Bengaluru",3.284323035631953,3.9708669761881192,21,1288
4299,14414,August Ventures Pvt Ltd,12.9658851,77.6105168,Apartments,"Sarjapura, Bengaluru",3.230423617495232,2.5916678967925177,12,690
4300,14416,Adarsh Developers,12.964434599999999,77.59831290000001,Apartments,"Sarjapura, Bengaluru",3.46655807104095,3.160620788707043,16,951
4301,14418,Mahaveer Group,12.966572,77.599559,Apartments,"Sarjapura, Bengaluru",3.619367503738328,3.2493639548312454,16,974
4302,14420,Homes247.in,12.9712564,77.60721009999999,Apartments,"Sarjapura, Bengaluru",3.8715937594351884,3.2771662400819768,17,1035
4303,14442,RGA - Corporate Office,12.925035000000001,77.627628,Office,"Sarjapura, Bengaluru",2.029942925749958,2.320796098648088,11,672
4304,14546,Wipro Technologies,12.925648800000001,77.625054,Office,"Sarjapura, Bengaluru",1.7791000393762404,2.151669794572301,10,627
4305,14547,Commercial Office Bangalore,12.9327602,77.6356056,Office,"Sarjapura, Bengaluru",2.4454251836004923,2.2309519318729563,12,731
4306,14580,Furnished Office Bangalore,12.934472999999999,77.613315,Office,"Sarjapura, Bengaluru",0.2786592057898742,1.190121474164261,7,409
4307,14584,Furnished Office,12.936195,77.62727209999998,Office,"Sarjapura, Bengaluru",1.499463204451476,1.2812468263600798,7,441
4308,14626,Offices Hub - Office Space for Rent in Bangalore,12.968839,77.64169100000001,Office,"Sarjapura, Bengaluru",4.6811700286131055,3.741977037698304,20,1200
4309,14632,Bookmyshow,12.9747474,77.6038405,Office,"Sarjapura, Bengaluru",4.327494566057901,3.7785220118429614,18,1092
4310,14642,Bonito Designs - Home Interior Designers in Bangalore (HSR Layout),12.9107044,77.63223070000001,Office,"Sarjapura, Bengaluru",3.559798835847887,3.981393821961381,22,1311
4311,14648,"Real Estate Regulatory Authority, Karnataka",12.9635915,77.5876422,Office,"Sarjapura, Bengaluru",4.072642008733968,3.995598487592028,22,1324
4312,14658,Playo (TechMash Solutions Pvt. Ltd.),12.9653966,77.6386689,Office,"Sarjapura, Bengaluru",4.177432405053233,3.2384781378331136,18,1081
4313,14677,Vaishnavi Group,12.9722539,77.5979478,Office,"Sarjapura, Bengaluru",4.267780686526295,3.8585272380243407,21,1263
4314,14681,"Medical Superintendent's Office, NIMHANS",12.9397528,77.5941316,Office,"Sarjapura, Bengaluru",2.117211427877471,2.6801935490979014,14,818
4315,14702,myroomie - Camellia Girls PG%2F Hostel,12.928676199999998,77.6104159,PG,"Sarjapura, Bengaluru",0.9799622864298632,1.9068815200414377,14,845
4316,14871,Zolo Typhoon,12.9300269,77.6080608,PG,"Sarjapura, Bengaluru",0.9691170604931878,1.9135808576009459,14,848
4317,14872,Girls PG,12.9137588,77.6311671,PG,"Sarjapura, Bengaluru",3.2167496085280387,3.623348352367728,21,1286
4318,14878,OM Sai Ram Ladies PG,12.9169631,77.6123172,PG,"Sarjapura, Bengaluru",2.228674660132606,3.0703970183565605,19,1119
4319,14879,Zolo Phantom Co-Living %7C Redefining PG,12.9354888,77.6163246,PG,"Sarjapura, Bengaluru",0.35178114759063456,0.9656211266794164,6,356
4320,14881,Ladies PG in BTM 1st Stage %7C Sri Sai Balaji PG For Ladies (SSB) %7C BTM Layout,12.9164025,77.615584,PG,"Sarjapura, Bengaluru",2.2991342765502445,3.0751066235354076,20,1208
4321,14882,New SLN PG for LADIES,12.9155181,77.61413990000001,PG,"Sarjapura, Bengaluru",2.387053386629999,3.1922937083320013,20,1226
4322,14883,Zolo Rivendell Co-Living %7C Redefining PG,12.9163366,77.6064973,PG,"Sarjapura, Bengaluru",2.4157474538551353,3.330428056071102,23,1397
4323,14889,Stanza Living Frankfurt House,12.9345097,77.6089814,PG,"Sarjapura, Bengaluru",0.5573451341401785,1.4681328855813154,14,843
4324,14891,New Executive PG for ladies,12.915372099999999,77.6010095,PG,"Sarjapura, Bengaluru",2.755140833256735,3.696076964451597,21,1233
4325,14908,Stanza Living Compton House,12.9589315,77.5854603,PG,"Sarjapura, Bengaluru",3.894462363948416,3.950006955000388,21,1249
4326,14959,Satanza Living - Akarsh Apartment - Flat 4,12.9223754,77.64649759999999,Apartments,"Thygaraja Layout, Bengaluru",3.931408357150668,3.866048097244521,19,1113
4327,14967,Medini apartments,12.923997,77.61398559999999,Apartments,"Thygaraja Layout, Bengaluru",1.4442284460953492,2.2676625272584876,16,950
4328,14969,Srishti Apartments,12.9110847,77.608131,Apartments,"Thygaraja Layout, Bengaluru",2.936227041843121,3.819045819730426,24,1462
4329,14999,Apartment-1 BHK,12.9235963,77.6162818,Apartments,"Thygaraja Layout, Bengaluru",1.5187836555801895,2.271662809462151,17,994
4330,15012,BKG Aurora,12.9349055,77.619426,Apartments,"Thygaraja Layout, Bengaluru",0.6863788098189529,1.0065651554925703,6,384
4331,15037,Apartments in BTM Layout,12.9166855,77.6069295,Apartments,"Thygaraja Layout, Bengaluru",2.364484308334015,3.2765456051474726,22,1309
4332,15041,SNN Builders,12.9339135,77.5833167,Apartments,"Thygaraja Layout, Bengaluru",3.284323035631953,3.9708669761881192,21,1288
4333,15043,Olive Service Apartments Koramangala,12.9280031,77.62851459999999,Apartments,"Thygaraja Layout, Bengaluru",1.912462592303224,2.0758091138624684,10,623
4334,15044,Mantri Sarovar,12.9191892,77.64285840000001,Apartments,"Thygaraja Layout, Bengaluru",3.7500839913589488,3.811868746498768,20,1185
4335,15046,House for rent,12.9261028,77.60615729999999,Apartments,"Thygaraja Layout, Bengaluru",1.4449081885803066,2.3892579224583352,18,1090
4336,15060,Tranquil Serviced Apartments - HSR Layout,12.9224512,77.6462208,Apartments,"Thygaraja Layout, Bengaluru",3.9006088795465153,3.8372955148720194,19,1128
4337,15063,Rent My Stay,12.919729400000001,77.6213998,Apartments,"Thygaraja Layout, Bengaluru",2.1018883799586923,2.707372858075854,14,843
4338,15069,99acres.com,12.974838400000001,77.61479399999999,Apartments,"Thygaraja Layout, Bengaluru",4.212696968943822,3.462148872569622,19,1119
4339,15084,CommonFloor,12.9595794,77.6383585,Apartments,"Thygaraja Layout, Bengaluru",3.6875984893314886,2.7694202787857063,16,989
4340,15087,Skylark Mansions Pvt Ltd,12.975537,77.615802,Apartments,"Thygaraja Layout, Bengaluru",4.295403245494665,3.5286198181690365,17,1038
4341,15088,Habitat Ventures,12.973498300000001,77.60338859999999,Apartments,"Thygaraja Layout, Bengaluru",4.205265148061076,3.674501970074938,17,1033
4342,15104,CoEvolve Estates,12.939979199999998,77.6250593,Apartments,"Thygaraja Layout, Bengaluru",1.3007584460537518,0.8352757135494138,6,378
4343,15109,Ongoing Projects,12.9539974,77.6309395,Apartments,"Thygaraja Layout, Bengaluru",2.677903240863222,1.7541638771381705,14,813
4344,15128,Mantri Developers Pvt. Ltd,12.9708839,77.59948390000001,Apartments,"Thygaraja Layout, Bengaluru",4.063261837083517,3.6383829189439854,20,1170
4345,15129,Adarsh Developers,12.964434599999999,77.59831290000001,Apartments,"Thygaraja Layout, Bengaluru",3.46655807104095,3.160620788707043,16,951
4346,15132,Mesh,12.913044900000001,77.62607840000001,Apartments,"Thygaraja Layout, Bengaluru",2.991816667820594,3.5293508064475123,18,1060
4347,15151,Ola Drive Station - Garuda Mall,12.969930499999998,77.6093018,Apartments,"Thygaraja Layout, Bengaluru",3.692067127479468,3.0597608674957293,19,1120
4348,15158,Machani Group,12.9260623,77.62527209999999,Apartments,"Thygaraja Layout, Bengaluru",1.7639318008190288,2.1164178531831914,11,635
4349,15257,Magicbricks Realty Service Limited.,12.9721053,77.61268940000001,Offices,"Thygaraja Layout, Bengaluru",3.9071958101503714,3.197413263575196,15,883
4350,15260,Furnished Office Bangalore,12.934472999999999,77.613315,Offices,"Thygaraja Layout, Bengaluru",0.2786592057898742,1.190121474164261,7,409
4351,15272,Principal Controller of Defence Accounts,12.9662518,77.61725940000001,Offices,"Thygaraja Layout, Bengaluru",3.281370181512956,2.487677775375509,17,1040
4352,15286,"Real Estate Regulatory Authority, Karnataka",12.9635915,77.5876422,Offices,"Thygaraja Layout, Bengaluru",4.072642008733968,3.995598487592028,22,1324
4353,15294,WeWork Embassy GolfLinks,12.9531343,77.6428499,Offices,"Thygaraja Layout, Bengaluru",3.6569303193409635,2.831769052437226,20,1179
4354,15295,JLL Bengaluru,12.9713897,77.5958957,Offices,"Thygaraja Layout, Bengaluru",4.273908923540426,3.9155308792819294,22,1293
4355,15299,Nitesh Timesquare,12.9741841,77.6170021,Offices,"Thygaraja Layout, Bengaluru",4.155233106874624,3.3699913949733693,19,1152
4356,15300,Bookmyshow,12.9747474,77.6038405,Offices,"Thygaraja Layout, Bengaluru",4.327494566057901,3.7785220118429614,18,1092
4357,15305,AVIN Systems Private Limited,12.9304165,77.6154454,Offices,"Thygaraja Layout, Bengaluru",0.7603900764819235,1.5365239999273719,10,602
4358,15311,Furnished Office,12.936195,77.62727209999998,Offices,"Thygaraja Layout, Bengaluru",1.499463204451476,1.2812468263600798,7,441
4359,15315,315 Work Avenue GKC,12.953080499999999,77.63862979999999,Offices,"Thygaraja Layout, Bengaluru",3.2630655859542497,2.4086439209607393,14,850
4360,15321,Wunderman Thompson Bengaluru,12.9693987,77.6128186,Offices,"Thygaraja Layout, Bengaluru",3.606012866316181,2.899934069527707,14,860
4361,15322,315 Work Avenue HSR3,12.912919699999998,77.6325756,Offices,"Thygaraja Layout, Bengaluru",3.383363851570054,3.769045627491591,21,1266
4362,15324,"BHIVE Workspace, HSR Sector 6 Service Road",12.918016699999999,77.6247532,Offices,"Thygaraja Layout, Bengaluru",2.4376671231277265,2.9582826479050297,16,938
4363,15326,VFS Global Bengaluru,12.9144375,77.5995625,Offices,"Thygaraja Layout, Bengaluru",2.9238099384479934,3.866555174234694,23,1384
4364,15330,"BHIVE(Honeykomb, Managed Office Spaces), HSR Layout Sector 6",12.914196400000002,77.63217309999999,Offices,"Thygaraja Layout, Bengaluru",3.2448385999847993,3.6216203340782145,21,1234
4365,15337,DRS DESIGN PVT. LTD,12.9121328,77.6273584,Offices,"Thygaraja Layout, Bengaluru",3.1463793812996004,3.661987819017171,18,1058
4366,15339,Bangalore Metro Rail Corporation Ltd Head office,12.9543901,77.5920703,Offices,"Thygaraja Layout, Bengaluru",3.020340152667877,3.091270883326208,15,901
4367,15340,R.T Square,12.9174534,77.6277563,Offices,"Thygaraja Layout, Bengaluru",2.6670046932124665,3.108642827743368,17,1001
4368,15346,Workflo By OYO,12.933006800000001,77.6111375,Offices,"Thygaraja Layout, Bengaluru",0.5079462449318795,1.4511014573950325,14,820
4369,15349,"BHIVE Workspace, HSR Layout Sector 6",12.9150883,77.6321353,Offices,"Thygaraja Layout, Bengaluru",3.165407039869261,3.529651525712422,21,1250
4370,15352,Computer Age Management Services,12.9755405,77.6148228,Offices,"Thygaraja Layout, Bengaluru",4.2908281754141395,3.539353599662745,19,1115
4371,15354,GreenBubbles Startup Services: Coworking Space in HSR Layout,12.9161629,77.6303885,Offices,"Thygaraja Layout, Bengaluru",2.9532908413165266,3.3440680650040866,22,1341
4372,15358,THE VENTURE STUDIOS,12.916072900000001,77.6321002,Offices,"Thygaraja Layout, Bengaluru",3.079527601652941,3.4289050893131314,22,1292
4373,15359,wakefit,12.933891000000001,77.6148809,Offices,"Thygaraja Layout, Bengaluru",0.3759621045315283,1.1810123727891346,8,460
4374,15363,Regional Passport Office,12.945955,77.6191489,Offices,"Thygaraja Layout, Bengaluru",1.1735616231885233,0.23806193044428278,2,137
4375,15367,Exide Life Insurance Company Limited,12.9739757,77.61482729999999,Offices,"Thygaraja Layout, Bengaluru",4.116955244284963,3.3664565229391132,18,1060
4376,15369,Lintas Office Suppliers,12.917233999999999,77.600381,Offices,"Thygaraja Layout, Bengaluru",2.612938057357291,3.557040119089748,20,1187
4377,15372,IndiQube Delta,12.916941,77.638079,Offices,"Thygaraja Layout, Bengaluru",3.475926113030768,3.674244485113597,19,1127
4378,15395,Salarpuria Business Centre,12.9336368,77.6144972,Offices,"Thygaraja Layout, Bengaluru",0.3878760873986212,1.221826285973234,8,479
4379,15397,"Medical Superintendent's Office, NIMHANS",12.9397528,77.5941316,Offices,"Thygaraja Layout, Bengaluru",2.117211427877471,2.6801935490979014,14,818
4380,15408,BetweenSpaces,12.9128358,77.631966,Offices,"Thygaraja Layout, Bengaluru",3.350784477290179,3.7513712603209854,20,1229
4381,15411,Zyeta,12.9627944,77.6051474,Offices,"Thygaraja Layout, Bengaluru",3.0089547604466658,2.549471739664175,14,846
4382,15424,Max Bupa Health Insurance Bangalore,12.9378371,77.6114247,Offices,"Thygaraja Layout, Bengaluru",0.24040800400570192,1.0212430528422818,8,477
4383,15426,Ozone Group Official,12.975805900000001,77.6159027,Offices,"Thygaraja Layout, Bengaluru",4.325905929266323,3.5575413916196896,17,1025
4384,15434,PNB Housing Finance Limited,12.916324000000001,77.6106223,Offices,"Thygaraja Layout, Bengaluru",2.3167907895911015,3.184005567126038,20,1201
4385,15456,NIMHANS Hospital,12.9388501,77.5941345,Offices,"Thygaraja Layout, Bengaluru",2.1046029303589404,2.6990221573400937,14,858
4386,15463,Akbar Travels of India Pvt Ltd,12.966402699999998,77.6065335,Offices,"Thygaraja Layout, Bengaluru",3.3571676548199374,2.8166909180776174,13,777
4387,15474,PNB Housing Finance Limited,12.916324000000001,77.6106223,Offices,"Thygaraja Layout, Bengaluru",2.3167907895911015,3.184005567126038,20,1201
4388,15488,NIMHANS Hospital,12.9388501,77.5941345,Offices,"Thygaraja Layout, Bengaluru",2.1046029303589404,2.6990221573400937,14,858
4389,15509,Om Kasinayana PG for Gents,12.953488,77.6536269,PG,"Thygaraja Layout, Bengaluru",4.724360239674716,3.95353229719752,23,1353
4390,15546,New SLN PG for LADIES,12.9155181,77.61413990000001,PG,"Thygaraja Layout, Bengaluru",2.387053386629999,3.1922937083320013,20,1226
4391,15554,SRI HARITHA PG FOR GENTS,12.972801800000001,77.6300816,PG,"Thygaraja Layout, Bengaluru",4.372063923507041,3.44916696898924,18,1077
4392,15564,Zolo Destiny PG,12.92539,77.6117789,PG,"Thygaraja Layout, Bengaluru",1.301012246579469,2.1842790135734313,15,884
4393,15565,My Home Ladies Pg,12.9332484,77.6074554,PG,"Thygaraja Layout, Bengaluru",0.7713983408074202,1.6842237578894146,16,934
4394,15574,Amrutha gents pg,12.9630329,77.6462012,PG,"Thygaraja Layout, Bengaluru",4.580932427717447,3.6792152785405463,19,1150
4395,15576,Keshava P G For Ladies,12.924987,77.6128,PG,"Thygaraja Layout, Bengaluru",1.334930227726582,2.1929174206910944,15,918
4396,15589,New Executive PG for ladies,12.915372099999999,77.6010095,PG,"Thygaraja Layout, Bengaluru",2.755140833256735,3.696076964451597,21,1233
4397,15590,Sree Srinivasa ladies Pg,12.9333926,77.6100115,PG,"Thygaraja Layout, Bengaluru",0.5461561630617671,1.4875864271472035,14,832
4398,15599,Zolo Rivendell Co-Living %7C Redefining PG,12.9163366,77.6064973,PG,"Thygaraja Layout, Bengaluru",2.4157474538551353,3.330428056071102,23,1397
4399,15614,RV Girls PG,12.9221388,77.6465204,PG,"Thygaraja Layout, Bengaluru",3.9445908658905156,3.884332582045483,19,1127
4400,15616,Greeshma ladies PG,12.909811,77.6300447,PG,"Thygaraja Layout, Bengaluru",3.514909640658355,3.993201338621704,21,1255
4401,15623,CmLuxury Gents PG,12.9108795,77.62884179999999,PG,"Thygaraja Layout, Bengaluru",3.3465300573046735,3.8404803723319794,18,1080
4402,15624,Zolo Maple PG,12.9325585,77.610949,PG,"Thygaraja Layout, Bengaluru",0.5614119829448512,1.5040134518158035,14,827
4403,15634,Melange Suyash Pg,12.975514599999999,77.6221905,PG,"Thygaraja Layout, Bengaluru",4.388612010562918,3.536840486253239,17,1020
4404,15637,Sai Manasa Executive PG for Ladies,12.915778900000001,77.6021796,PG,"Thygaraja Layout, Bengaluru",2.655071302252427,3.593252756748215,21,1256
4405,15649,myroomie - Aster PG%2F Hostel%2F student Housing,12.9285102,77.6098902,PG,"Thygaraja Layout, Bengaluru",1.017624259653526,1.9498865922924002,14,835
4406,15655,PSR PG (Men),12.922751199999999,77.6465346,PG,"Thygaraja Layout, Bengaluru",3.9180038841773253,3.8434719644445137,19,1112
4407,15678,Ladies PG in BTM 1st Stage %7C Sri Sai Balaji PG For Ladies (SSB) %7C BTM Layout,12.9164025,77.615584,PG,"Thygaraja Layout, Bengaluru",2.2991342765502445,3.0751066235354076,20,1208
4408,15679,Stanza Living Compton House,12.9589315,77.5854603,PG,"Thygaraja Layout, Bengaluru",3.894462363948416,3.950006955000388,21,1249
4409,15682,Stanza Living Bratislava House,12.9332114,77.6069696,PG,"Thygaraja Layout, Bengaluru",0.8183909733706095,1.7248471355150856,16,942
4410,15684,Star PG,12.9189168,77.60587530000001,PG,"Thygaraja Layout, Bengaluru",2.1696938686668203,3.0974846415726214,23,1378
4411,15686,sri sai gents P.G,12.914565699999999,77.61598409999999,PG,"Thygaraja Layout, Bengaluru",2.5067962788817257,3.274456381480281,19,1168
4412,15687,Stanza Living Frankfurt House,12.9345097,77.6089814,PG,"Thygaraja Layout, Bengaluru",0.5573451341401785,1.4681328855813154,14,843
4413,15688,Surabhee Ladies PG,12.9223599,77.6460465,PG,"Thygaraja Layout, Bengaluru",3.8876554913862345,3.828867207500778,19,1135
4414,15696,Colive Rosemary PG,12.918662800000002,77.63377059999999,PG,"Thygaraja Layout, Bengaluru",2.9986565275674755,3.259459429665349,17,1033
4415,15697,pg in indiranagar,12.962174000000001,77.64469620000001,PG,"Thygaraja Layout, Bengaluru",4.3943023358058175,3.490965450315674,19,1121
4416,15703,Pg for ladies in hsr layout,12.918183099999998,77.6424507,PG,"Thygaraja Layout, Bengaluru",3.773404083978885,3.863492595597157,21,1275
4417,15711,Zolo Knight Co-Living %7C Redefining PG,12.933758500000001,77.6078292,PG,"Thygaraja Layout, Bengaluru",0.7072403408329292,1.6155642871018907,15,925
4418,15719,OM SRI SAIRAM DELUX LADIES PG- HSR LAYOUT,12.9214995,77.64715190000001,PG,"Thygaraja Layout, Bengaluru",4.036651928805593,3.982182677914409,19,1138
4419,15721,Zolo Typhoon,12.9300269,77.6080608,PG,"Thygaraja Layout, Bengaluru",0.9691170604931878,1.9135808576009459,14,848
4420,15722,Stanza Living,12.935557000000001,77.60779699999999,PG,"Thygaraja Layout, Bengaluru",0.6335562462042567,1.48544313556883,15,875
4421,15724,Stanza Living Salzburg House,12.9310848,77.6087012,PG,"Thygaraja Layout, Bengaluru",0.833586475877552,1.777719141655119,13,790
4422,15726,Shiva Luxury Ladies PG HSR Layout 6th Sector,12.9166805,77.6269319,PG,"Thygaraja Layout, Bengaluru",2.6878474407582176,3.163119893732853,21,1248
4423,15735,Girls PG,12.9137588,77.6311671,PG,"Thygaraja Layout, Bengaluru",3.2167496085280387,3.623348352367728,21,1286
4424,15738,Zolo Enzyme Co-Living %7C Redefining PG,12.9258798,77.61649399999999,PG,"Thygaraja Layout, Bengaluru",1.2768322344763636,2.0167432095072337,13,802
4425,15739,Zolo Lance PG,12.9154745,77.63214690000001,PG,"Thygaraja Layout, Bengaluru",3.133321972975507,3.4912358937717647,21,1261
4426,15745,Stanza Living Dresden House,12.9350094,77.6084075,PG,"Thygaraja Layout, Bengaluru",0.589479543490346,1.4745831696915708,14,859
4427,15749,Dreams Luxury Pg,12.924113400000001,77.6152459,PG,"Thygaraja Layout, Bengaluru",1.443207974702192,2.2294331567825614,15,921
4428,15761,Nest in Luxury Stays,12.9172847,77.64309370000001,PG,"Thygaraja Layout, Bengaluru",3.887010288158224,3.9843327163143507,21,1262
4429,15777,HelloWorld EGL,12.955155900000001,77.6387396,PG,"Thygaraja Layout, Bengaluru",3.40476240394701,2.5253526383609777,16,952
4430,15778,Urbanhaus Kormangala,12.93966,77.6264972,PG,"Thygaraja Layout, Bengaluru",1.444160143888323,0.9879573608045049,6,353
4431,15781,"Cashfree Payments - Payment Gateway, eNACH %26 API Banking for India",12.9274479,77.6327507,PG,"Thygaraja Layout, Bengaluru",2.343798324101565,2.395666169352798,12,698
4432,15782,Melange,12.9706221,77.5969604,PG,"Thygaraja Layout, Bengaluru",4.146621817032713,3.7769553574081374,21,1280
4433,15784,"Raj Lakshmi Apartment, Vivek Nagar, Bangalore",12.9561091,77.6197871,Apartments,"Vivek nagar, Bengaluru",2.23539018795872,1.363506305453637,7,415
4434,15785,Monalisa Apartments,12.953585499999999,77.6195189,Apartments,"Vivek nagar, Bengaluru",1.9602642211747574,1.0813933430795977,6,350
4435,15786,MAHAVIR RESIDENCY,12.951843499999999,77.62553259999999,Apartments,"Vivek nagar, Bengaluru",2.108383052312277,1.1661513007836748,7,410
4436,15787,Melody Squares,12.9545168,77.62310759999998,Apartments,"Vivek nagar, Bengaluru",2.213123936865612,1.2808900516777761,6,351
4437,15788,Raju,12.9520237,77.6245251,Apartments,"Vivek nagar, Bengaluru",2.0586763787659104,1.1139927586820144,6,379
4438,15789,InClover Tulip,12.9537034,77.623297,Apartments,"Vivek nagar, Bengaluru",2.143969565739203,1.20685625261911,6,349
4439,15790,NAAZ,12.951281199999999,77.62298390000001,Apartments,"Vivek nagar, Bengaluru",1.8963050045628365,0.9530876977509668,5,291
4440,15791,Home,12.952037599999999,77.62359359999999,Apartments,"Vivek nagar, Bengaluru",2.002848395550628,1.0592332553924928,6,336
4441,15792,Aithena Galaxy,12.9531836,77.61939759999999,Apartments,"Vivek nagar, Bengaluru",1.9137554493752011,1.0356236429260537,6,336
4442,15793,shivani residency,12.9527508,77.6186228,Apartments,"Vivek nagar, Bengaluru",1.8412722404707955,0.9829437770656926,6,351
4443,15794,Donz viveknagar,12.953386,77.6240034,Apartments,"Vivek nagar, Bengaluru",2.1530540258242503,1.2109789188123354,6,377
4444,15795,Betty Residency,12.9529552,77.6248823,Apartments,"Vivek nagar, Bengaluru",2.1656067802701906,1.220930159322125,7,398
4445,15796,We in the hood,12.9520032,77.6238741,Apartments,"Vivek nagar, Bengaluru",2.0165060770034833,1.0721981951134967,6,336
4446,15797,KBN Nilayam,12.951968699999998,77.6240926,Apartments,"Vivek nagar, Bengaluru",2.0266972983069875,1.0820813251877586,6,364
4447,15798,Asha Residency,12.9494846,77.6265819,Apartments,"Vivek nagar, Bengaluru",1.9892909714360232,1.073537522075009,7,406
4448,15799,Sharada Devaraj,12.9511936,77.6232804,Apartments,"Vivek nagar, Bengaluru",1.9058966937734767,0.9616748822328254,5,304
4449,15800,Vazeer Paradise,12.9541274,77.6214022,Apartments,"Vivek nagar, Bengaluru",2.092500055333221,1.1788683024924496,6,382
