,Place_name,Latitude,Longitude,Category,Region
3256,SLV Paradise,12.8996755,77.702773,Office,"Carmelaram, Bengaluru"
3257,Ctrl E,12.9096393,77.6785232,Office,"Carmelaram, Bengaluru"
3258,Dr. Bindu Suresh (Swathi Clinic),12.909529,77.70612890000001,Office,"Carmelaram, Bengaluru"
3259,SILICON BYTE TECHNOLOGIES,12.9040462,77.70290779999999,Office,"Carmelaram, Bengaluru"
3260,Varthur Post Office,12.9399428,77.74704090000002,Office,"Carmelaram, Bengaluru"
3261,Brigade Parkside East,12.902037400000001,77.7020217,Office,"Carmelaram, Bengaluru"
3262,Isthara Co-Living - Rajshekar,12.8986709,77.7030112,Office,"Carmelaram, Bengaluru"
3264,Taskbucks,12.9040462,77.70290779999999,Office,"Carmelaram, Bengaluru"
3265,Life Line Health Care,12.899988800000001,77.7043233,Office,"Carmelaram, Bengaluru"
3266,CMR Gandhi Public School,12.900166800000001,77.7047807,Office,"Carmelaram, Bengaluru"
3267,Legato Health Technologies,12.9021544,77.7044396,Office,"Carmelaram, Bengaluru"
3268,Most Horrible Tennis Court,12.902573,77.702569,Office,"Carmelaram, Bengaluru"
3269,R A COOLING SYSTEMS,12.9057401,77.699526,Office,"Carmelaram, Bengaluru"
3270,South Indian Bank,12.9090631,77.7059105,Office,"Carmelaram, Bengaluru"
3272,Mana Capitol,12.903297199999999,77.7041344,Office,"Carmelaram, Bengaluru"
3273,Masjid e Aftab,12.909519,77.70545200000001,Office,"Carmelaram, Bengaluru"
3274,S.J PHYSIOTHERAPY CLINIC,12.9108219,77.70688890000001,Office,"Carmelaram, Bengaluru"
3276,Aditya Birla Fashion and Retail,12.948283300000002,77.6910098,Office,"Carmelaram, Bengaluru"
3277,Mount Carmel Forane Church,12.9140114,77.7107181,Office,"Carmelaram, Bengaluru"
3278,%E0%B2%AE%E0%B2%BE%E0%B2%B0%E0%B2%A4%E0%B2%B9%E0%B2%B3%E0%B3%8D%E0%B2%B3%E0%B2%BF %E0%B2%95%E0%B2%BE%E0%B2%B2%E0%B3%8B%E0%B2%A8%E0%B2%BF %E0%B2%85%E0%B2%82%E0%B2%9A%E0%B3%86 %E0%B2%95%E0%B2%9B%E0%B3%87%E0%B2%B0%E0%B2%BF Marathahalli Colony Post Office,12.9556216,77.6881362,Office,"Carmelaram, Bengaluru"
3279,Suncity Gloria Apartments,12.902213099999999,77.7068069,Office,"Carmelaram, Bengaluru"
3281,PwC SDC,12.9430565,77.69255150000001,Office,"Carmelaram, Bengaluru"
3282,DSR White Waters,12.9177605,77.71740190000001,Office,"Carmelaram, Bengaluru"
3283,Big Banyan Roots,12.9052333,77.705159,Office,"Carmelaram, Bengaluru"
3284,Allstate Solutions Private Limited,12.9258606,77.6863911,Office,"Carmelaram, Bengaluru"
3285,HirePro Consulting Pvt Ltd,12.9319726,77.6860901,Office,"Carmelaram, Bengaluru"
3286,Rainbow Drive Plot Owners Association,12.9076367,77.68748719999999,Office,"Carmelaram, Bengaluru"
3290,Jivox Software India Pvt Ltd,12.909833099999998,77.685778,Office,"Carmelaram, Bengaluru"
3291,Lifestyle International Pvt Ltd,12.9492749,77.69005809999999,Office,"Carmelaram, Bengaluru"
3292,Maths Tuition Classes - Cuemath,12.9040462,77.70290779999999,Office,"Carmelaram, Bengaluru"
3293,Santosh plumbing services,12.9146433,77.7161657,Office,"Carmelaram, Bengaluru"
3294,Shubham Furnishing,12.903347300000002,77.70417320000001,Office,"Carmelaram, Bengaluru"
3295,Sri krishna hotel,12.9040462,77.70290779999999,Office,"Carmelaram, Bengaluru"
3296,Deloitte,12.947444599999999,77.6903645,Office,"Carmelaram, Bengaluru"
3299,Li-12,12.906234699999999,77.70141120000001,Office,"Carmelaram, Bengaluru"
3300,Confident Leo,12.9029903,77.7025249,Office,"Carmelaram, Bengaluru"
3303,Snow pro refrigeration and Air Condition,12.9116858,77.70168199999999,Office,"Carmelaram, Bengaluru"
3304,IVYROSSA RESORT AND VENUE,12.899808,77.70092690000001,Office,"Carmelaram, Bengaluru"
3305,Myntra Designs Pvt. Ltd.,12.943180300000002,77.6986567,Office,"Carmelaram, Bengaluru"
3307,Indian Post Office Kundalahalli,12.9653158,77.7134103,Office,"Carmelaram, Bengaluru"
3308,MyAnatomy Integration Pvt Ltd,12.955969300000001,77.7166278,Office,"Carmelaram, Bengaluru"
3309,KPMG Global Services,12.9204282,77.6834578,Office,"Carmelaram, Bengaluru"
3312,%E0%B2%85%E0%B2%AD%E0%B3%8D%E0%B2%AF%E0%B3%81%E0%B2%A6%E0%B2%AF %E0%B2%A1%E0%B2%BF%E0%B2%97%E0%B3%8D%E0%B2%B0%E0%B2%BF %E0%B2%95%E0%B2%BE%E0%B2%B2%E0%B3%87%E0%B2%9C%E0%B3%8D,12.8993713,77.7130895,Office,"Carmelaram, Bengaluru"
3313,EPAM Bangalore,12.924405199999999,77.6829805,Office,"Carmelaram, Bengaluru"
3314,Embassy TechVillage,12.9321588,77.6903534,Office,"Carmelaram, Bengaluru"
3315,Street 1522,12.9030463,77.7044178,Office,"Carmelaram, Bengaluru"
3316,Accolite Digital,12.9342601,77.6942371,Office,"Carmelaram, Bengaluru"
3317,Seal Play Schools,12.9016907,77.7059694,Office,"Carmelaram, Bengaluru"
3318,The Preschool,12.8942037,77.7011179,Office,"Carmelaram, Bengaluru"
3319,Bommasandra Post Office,12.8194201,77.68782,Office,"Carmelaram, Bengaluru"
3320,PeakMind.in,12.9039839,77.7029845,Office,"Carmelaram, Bengaluru"
3321,Freecharge,12.954806,77.684324,Office,"Carmelaram, Bengaluru"
3325,DSR Infrastructure Private Limited,12.952039300000001,77.7208853,Office,"Carmelaram, Bengaluru"
3327,THE SCHOLARS,12.904802199999999,77.68210699999999,Office,"Carmelaram, Bengaluru"
3328,Cerner Healthcare Solutions India Private Limited,12.927213400000001,77.6828255,Office,"Carmelaram, Bengaluru"
3329,South Indian Bank,12.919138400000001,77.67221590000001,Office,"Carmelaram, Bengaluru"
3330,Wipro House,12.9282617,77.6329989,Office,"Carmelaram, Bengaluru"
3331,Ranka Palm Lakeside,12.915467800000002,77.7228022,Office,"Carmelaram, Bengaluru"
3333,CARnD,12.953124800000001,77.7082378,Office,"Carmelaram, Bengaluru"
3334,Chaayos,12.900807,77.7052139,Office,"Carmelaram, Bengaluru"
3335,South Indian Bank,12.9073793,77.69382259999999,Office,"Carmelaram, Bengaluru"
3338,"Electronic City (KA-51) RTO Office, Bangalore arakere",12.887203699999999,77.611336,Office,"Carmelaram, Bengaluru"
3341,Workflo Domlur,12.938424900000001,77.632171,Office,"Carmelaram, Bengaluru"
3342,House for sale,12.880876400000002,77.7142199,Office,"Carmelaram, Bengaluru"
3343,Hadosiddapura,12.8976785,77.7065754,Office,"Carmelaram, Bengaluru"
3346,Janatha Colony,12.9087058,77.7008509,Office,"Carmelaram, Bengaluru"
3349,India Post,12.839884699999999,77.6630109,Office,"Carmelaram, Bengaluru"
3350,SJR PALAZZA CITY,12.9060076,77.6988167,Office,"Carmelaram, Bengaluru"
3351,Snehadaan Hospital,12.901822099999999,77.7152309,Office,"Carmelaram, Bengaluru"
3352,Innov8,12.9350402,77.6140267,Office,"Carmelaram, Bengaluru"
3353,Intel Technology India Private Limited (EMB),12.958111,77.7165571,Office,"Carmelaram, Bengaluru"
3357,School Office,13.0330084,77.50458459999999,Office,"Carmelaram, Bengaluru"
3360,Sri Tirumala Swamy Temple,12.908592500000001,77.6951475,Office,"Carmelaram, Bengaluru"
3361,SONY India Software Centre Pvt Ltd,12.9305636,77.69199259999999,Office,"Carmelaram, Bengaluru"
3364,Brigade irv Center,12.970137300000001,77.73119270000001,Office,"Carmelaram, Bengaluru"
3366,HAL Police Station,12.9550844,77.6828015,Office,"Carmelaram, Bengaluru"
3369,"LIC of India, Branch office",12.9661832,77.6577746,Office,"Carmelaram, Bengaluru"
3370,Bocote Interior Studio,12.905084,77.7044994,Office,"Carmelaram, Bengaluru"
3371,ACT Regional Office,12.9827596,77.55938590000001,Office,"Carmelaram, Bengaluru"
3372,Krupanidhi Degree College,12.9138371,77.72375720000001,Office,"Carmelaram, Bengaluru"
3374,wakefit,12.933891000000001,77.6148809,Office,"Carmelaram, Bengaluru"
3375,Sobha Dream Acres - Flats for Sale in Bangalore,12.9382954,77.7262934,Office,"Carmelaram, Bengaluru"
3376,BlackBuck (Zinka Logistics Solutions Private Limited),12.9377634,77.69960350000001,Office,"Carmelaram, Bengaluru"
3377,BBMP Contact Point,12.957308900000001,77.58247800000001,Office,"Carmelaram, Bengaluru"
3380,Sompura Gate,12.8618879,77.7720104,Office,"Carmelaram, Bengaluru"
3384,WeWork Prestige Cube,12.936328999999999,77.610998,Office,"Carmelaram, Bengaluru"
3396,WeWork RMZ Latitude Commercial,13.0564299,77.59446750000001,Office,"Carmelaram, Bengaluru"
3397,Fidelitus Corp Property Services Private Limited,12.9205498,77.57255119999999,Office,"Carmelaram, Bengaluru"
3398,BHIVE Workspace MG Road,12.9735089,77.6164228,Office,"Carmelaram, Bengaluru"
3403,ACT Fibernet,12.983182300000001,77.55968309999999,Office,"Carmelaram, Bengaluru"
3404,LGCL HIGH STREET,12.961234800000001,77.637428,Office,"Carmelaram, Bengaluru"
3405,Brigade Triumph,13.0552941,77.5978413,Office,"Carmelaram, Bengaluru"
3410,Swamy Narendra Happy Stays Gents Pg Rga Tech Park,12.9073948,77.7053218,PG,"Carmelaram, Bengaluru"
3412,Istay gents PG,12.9053874,77.70464240000001,PG,"Carmelaram, Bengaluru"
3413,Sri lakshmi pg for ladies,12.9087058,77.7008509,PG,"Carmelaram, Bengaluru"
3414,Nisarga Gents Pg Near Rga Tech Park,12.9087058,77.7008509,PG,"Carmelaram, Bengaluru"
3415,Om Sai Ram PG for Gents,12.903182800000002,77.7056094,PG,"Carmelaram, Bengaluru"
3416,SRI SAI RAM Pg For Girls,12.9087058,77.7008509,PG,"Carmelaram, Bengaluru"
3417,Lotus luxury pg for gents,12.9037135,77.7049871,PG,"Carmelaram, Bengaluru"
3418,Sri venkateswara girls pg,12.903082000000001,77.7055376,PG,"Carmelaram, Bengaluru"
3419,Sri durga PG for gents,12.8982375,77.70260970000001,PG,"Carmelaram, Bengaluru"
3420,New-Nisarga Pg For Gents Near Rga,12.907456100000001,77.70518,PG,"Carmelaram, Bengaluru"
3421,New Royal Luxury PG For Ladies,12.9077466,77.70544240000001,PG,"Carmelaram, Bengaluru"
3422,Ventakeshwara PG for Ladies,12.9040462,77.70290779999999,PG,"Carmelaram, Bengaluru"
3423,Queen's Castle PG for ladies,12.903530400000001,77.7047078,PG,"Carmelaram, Bengaluru"
3424,Sri Shubhams PG,12.9040462,77.70290779999999,PG,"Carmelaram, Bengaluru"
3426,Sri Venkateswara pg for ladies,12.900203,77.70482220000001,PG,"Carmelaram, Bengaluru"
3427,sai balaji pg,12.903993400000001,77.70451829999999,PG,"Carmelaram, Bengaluru"
3428,Stanza Living Sofia House %7C PG in Sarjapur Road,12.899742800000002,77.7028599,PG,"Carmelaram, Bengaluru"
3429,KAIRALI PG for gents Kerala homely food,12.900111599999999,77.7060484,PG,"Carmelaram, Bengaluru"
3430,i2stay Men %5B005%5D,12.899772500000001,77.70288640000001,PG,"Carmelaram, Bengaluru"
3431,New Vijayalakshmi Pg For Gents Near Kodathi Wipro,12.9001479,77.7137422,PG,"Carmelaram, Bengaluru"
3432,Isthara Co-Living - Rajshekar,12.8986709,77.7030112,PG,"Carmelaram, Bengaluru"
3433,nirmala hostel,12.903347300000002,77.70417320000001,PG,"Carmelaram, Bengaluru"
3434,KINGs Castle Gents PG,12.8990448,77.7136463,PG,"Carmelaram, Bengaluru"
3436,Sri Amulaya Ladies Pg Kodathi Wipro,12.899845,77.71284190000002,PG,"Carmelaram, Bengaluru"
3437,SLV Pg,12.893994000000001,77.71711020000001,PG,"Carmelaram, Bengaluru"
3438,Shri Sainatha Gents PG,12.9048625,77.69500649999999,PG,"Carmelaram, Bengaluru"
3439,Om sai ram pg for ladies (New),12.907732000000001,77.6925319,PG,"Carmelaram, Bengaluru"
3440,SUMUKA PG FOR GENTS,12.8950021,77.7183212,PG,"Carmelaram, Bengaluru"
3441,Sri vijalakshmi new luxury pg for gents,12.899930099999999,77.7138971,PG,"Carmelaram, Bengaluru"
3442,DM convent Maria Nivas %26 Ladies PG,12.8942337,77.7182571,PG,"Carmelaram, Bengaluru"
3444,SSNS PG For Gents,12.8951445,77.71821130000001,PG,"Carmelaram, Bengaluru"
3446,Sri-Sriram Pg For Gents Sarjapur Road,12.9083493,77.6838649,PG,"Carmelaram, Bengaluru"
3447,Royal luxury gent's PG,12.8973583,77.72009609999999,PG,"Carmelaram, Bengaluru"
3448,P.G,12.895415199999999,77.7170958,PG,"Carmelaram, Bengaluru"
3449,Shri Sainatha ladies pg,12.907289,77.6930715,PG,"Carmelaram, Bengaluru"
3451,Sri Rama Sri Manjunatha PG for Gents,12.9096111,77.6815048,PG,"Carmelaram, Bengaluru"
3454,Nayan Gents Pg,12.9248356,77.6962059,PG,"Carmelaram, Bengaluru"
3456,Sri Manjunatha PG for Gents,12.9126673,77.6829293,PG,"Carmelaram, Bengaluru"
3457,SRI GANESH PG - PG FOR GENTS IN KAIKUNDRAHALLI,12.9088105,77.68062490000001,PG,"Carmelaram, Bengaluru"
3458,SRI Srinivasa Gents PG,12.908231800000001,77.6850304,PG,"Carmelaram, Bengaluru"
3459,SLV PG For Gent's::-,12.9083356,77.6839233,PG,"Carmelaram, Bengaluru"
3462,New royal ladies pg kodathi gate,12.896251600000001,77.7184409,PG,"Carmelaram, Bengaluru"
3463,SUNRISE PG for Gents,12.9095686,77.6817748,PG,"Carmelaram, Bengaluru"
3464,Mayura Gents PG,12.910822300000001,77.6806147,PG,"Carmelaram, Bengaluru"
3466,Sri Lakshmi Venkateswara New Luxury Pg For Ladies,12.910944699999998,77.6843828,PG,"Carmelaram, Bengaluru"
3467,SRI GANESH PG - PG FOR LADIES,12.9088236,77.68047740000002,PG,"Carmelaram, Bengaluru"
3469,Sri Ram PG For Gents,12.915078,77.72445809999999,PG,"Carmelaram, Bengaluru"
3470,Pioneer PG for Gents,12.908418600000001,77.68443,PG,"Carmelaram, Bengaluru"
3471,SSLV Gents PG,12.924876600000001,77.6956031,PG,"Carmelaram, Bengaluru"
3472,Varshini PG for Ladies,12.9193716,77.69567370000001,PG,"Carmelaram, Bengaluru"
3474,Sree Rama Pg For Mens,12.913380300000002,77.67857590000001,PG,"Carmelaram, Bengaluru"
3476,SLV PG,12.9099364,77.6819675,PG,"Carmelaram, Bengaluru"
3478,Sai Shankara delight Gents Pg%7CPG Near Embassy Tech Village,12.9246868,77.6953501,PG,"Carmelaram, Bengaluru"
3481,New Arun Luxury PG for Boys,12.9363391,77.6983963,PG,"Carmelaram, Bengaluru"
3484,Sri Durga pg for ladies,12.9103931,77.6806554,PG,"Carmelaram, Bengaluru"
3488,SV Luxury PG For Gents,12.9245689,77.6955549,PG,"Carmelaram, Bengaluru"
3489,Tirumala Sai Pg For Gents sarjapur,12.9087301,77.69334040000001,PG,"Carmelaram, Bengaluru"
3490,Venkata Krishna Ladies Pg%7CPG Near Embassy Tech village,12.9247619,77.695234,PG,"Carmelaram, Bengaluru"
3491,SGR Mens Pg,12.9362606,77.6989033,PG,"Carmelaram, Bengaluru"
3493,SLVS PG FOR GENTS,12.935715199999999,77.700337,PG,"Carmelaram, Bengaluru"
3494,SSLN Gents PG,12.9248832,77.6956223,PG,"Carmelaram, Bengaluru"
3495,RISHI COMFORTS STUDIO ROOMS%2FPG FOR GENTS,12.9392353,77.7000412,PG,"Carmelaram, Bengaluru"
3497,Sri Lakshmi Venkateshwara PG for Gents,12.938886300000002,77.6982873,PG,"Carmelaram, Bengaluru"
3498,Sri ganesh pg for gents,12.9102989,77.68199190000001,PG,"Carmelaram, Bengaluru"
3500,Sai Krupa PG for Boy's,12.9361183,77.70045400000001,PG,"Carmelaram, Bengaluru"
3502,SREE RAMA PG FOR GENTS,12.9119821,77.67743759999999,PG,"Carmelaram, Bengaluru"
3503,sai Ramaswamy pg,12.9122663,77.6774649,PG,"Carmelaram, Bengaluru"
3504,LOTUS LUXURY PG FOR GENTS,12.9358452,77.699862,PG,"Carmelaram, Bengaluru"
3508,Sai Krupa Pg for boy%E2%80%99s,12.9358817,77.7007715,PG,"Carmelaram, Bengaluru"
3510,Sri Krishna PG for Gents,12.8971272,77.7022185,PG,"Carmelaram, Bengaluru"
3513,Sri rama Gents PG,12.9083795,77.68408409999999,PG,"Carmelaram, Bengaluru"
3514,"New Nikhil Sai Pg For Gents ,Panathur",12.938936,77.6996131,PG,"Carmelaram, Bengaluru"
3515,Sri Yuvik PG for Gents,12.9389454,77.6984245,PG,"Carmelaram, Bengaluru"
3520,Raghurama PG for Ladies,12.9103757,77.6786408,PG,"Carmelaram, Bengaluru"
3522,Sri Sai PG for Ladies,12.938885,77.6972005,PG,"Carmelaram, Bengaluru"
3523,RVR HEIGHTS,12.8953401,77.7171465,PG,"Carmelaram, Bengaluru"
3524,LASYA PRIYA LADIES PG,12.908301699999999,77.6843272,PG,"Carmelaram, Bengaluru"
3529,Sri Lakshmi Ganapathi Gents PG,12.941507000000001,77.69777950000001,PG,"Carmelaram, Bengaluru"
3532,Shreerama pg,12.927050999999999,77.677094,PG,"Carmelaram, Bengaluru"
3535,Sri Ganesha PG for GENT,12.936034300000001,77.70035870000001,PG,"Carmelaram, Bengaluru"
3536,Friends Nest Men's P.G,12.9461004,77.7024694,PG,"Carmelaram, Bengaluru"
3537,Shiva Sathya PG for Gents,12.936642800000001,77.70105140000001,PG,"Carmelaram, Bengaluru"
3539,Greenhill PG 2,12.936138699999999,77.69955290000001,PG,"Carmelaram, Bengaluru"
3540,Grexter Cosmos Coliving PG,12.9082386,77.6848259,PG,"Carmelaram, Bengaluru"
3547,Vinayaka pg for Gents,12.923998,77.6963095,PG,"Carmelaram, Bengaluru"
3548,Sri Anjaneya Pg,12.9489076,77.70387690000001,PG,"Carmelaram, Bengaluru"
3549,Shree Venkata Sai PG for men,12.9360537,77.6985714,PG,"Carmelaram, Bengaluru"
3557,PURNA SAI PG,12.9348656,77.6884463,PG,"Carmelaram, Bengaluru"
3558,Sri Lakshmi Venkateshwara gents PG,12.908217800000001,77.6838801,PG,"Carmelaram, Bengaluru"
3566,Zolo Mustang Co-Living %7C Redefining PG,12.9516315,77.7047574,PG,"Carmelaram, Bengaluru"
3567,Rsr Gents Pg,12.941638000000001,77.6977945,PG,"Carmelaram, Bengaluru"
3568,WAGTAIL HOSPITALITY CO LIVING PG,12.8945635,77.71357359999999,PG,"Carmelaram, Bengaluru"
3572,S.L.C.S PG FOR GENTS,12.925002099999999,77.6964551,PG,"Carmelaram, Bengaluru"
3575,Renaissance Living spaces LLP Panathur,12.9358536,77.70060040000001,PG,"Carmelaram, Bengaluru"
3576,Five star odia pg for gents,12.947878,77.70388759999999,PG,"Carmelaram, Bengaluru"
3577,Raghavendra Luxury PG For Gents,12.925628199999998,77.6703415,PG,"Carmelaram, Bengaluru"
3581,Sri Manikanta PG,12.9072229,77.7054253,PG,"Carmelaram, Bengaluru"
3589,myroomie - Blossom Girls PG%2FHostel,12.9323335,77.6107146,PG,"Carmelaram, Bengaluru"
3592,Suyash PG,12.9520119,77.6974223,PG,"Carmelaram, Bengaluru"
3594,Sri Rama Luxury PG for Gents,12.9363198,77.6875755,PG,"Carmelaram, Bengaluru"
3603,Sushant Residency,12.910196000000001,77.7006894,PG,"Carmelaram, Bengaluru"
3605,Nandini pg for ladies,12.9502143,77.7014531,PG,"Carmelaram, Bengaluru"
3606,Akshaya PG For Ladies,12.949562,77.7018484,PG,"Carmelaram, Bengaluru"
3608,Roomsoom PG In kadubeesanahalli Bangalore,12.9394137,77.6952031,PG,"Carmelaram, Bengaluru"
3609,i2stay men %5B004%5D,12.908289199999999,77.6847922,PG,"Carmelaram, Bengaluru"
3610,Ram pg for gents,12.9514904,77.70192420000001,PG,"Carmelaram, Bengaluru"
3613,Lighthouse PG (For Gents),12.9510196,77.7029956,PG,"Carmelaram, Bengaluru"
3614,Sithaara Stays ( PG for Ladies),12.9577771,77.70261070000001,PG,"Carmelaram, Bengaluru"
3615,SAI THANMAYEE PG FOR GENTS..,12.9518572,77.7035315,PG,"Carmelaram, Bengaluru"
3618,Venkateshwar pg,12.9103756,77.6819752,PG,"Carmelaram, Bengaluru"
3621,PG For Gents,12.9589914,77.6999564,PG,"Carmelaram, Bengaluru"
3622,SRIVARI LUXURY LADIES PG,12.8487955,77.6731575,PG,"Carmelaram, Bengaluru"
3623,Paying guest for ladies,12.850566699999998,77.66452579999999,PG,"Carmelaram, Bengaluru"
3625,Zolo Yang PG,12.851554,77.6697167,PG,"Carmelaram, Bengaluru"
3626,NCN SRIVARI,12.897626400000002,77.70081359999999,PG,"Carmelaram, Bengaluru"
3628,VRR Fortuna,12.9042849,77.702812,PG,"Carmelaram, Bengaluru"
3629,Gents Paying Guest,12.9797448,77.75005999999999,PG,"Carmelaram, Bengaluru"
3630,Prime PG,13.0050945,77.6001785,PG,"Carmelaram, Bengaluru"
3631,"Sai Balaji PG For Ladies, girls Pg in domulur, girls Pg near EGL",12.957963000000001,77.641111,PG,"Carmelaram, Bengaluru"
3632,"RGA Techpark, Bengaluru",12.901335099999999,77.7050881,PG,"Carmelaram, Bengaluru"
3634,SGR Residency PG for Ladies,12.9286251,77.68796929999999,PG,"Carmelaram, Bengaluru"
3639,PVR Eternity PG for Gents,12.9132367,77.50041540000001,PG,"Carmelaram, Bengaluru"
3640,"Spice Garden, Bangalore",12.957791699999998,77.70931429999999,PG,"Carmelaram, Bengaluru"
3641,Zolo Delphi,12.839968800000001,77.64998299999999,PG,"Carmelaram, Bengaluru"
3642,Zolo Amethyst,12.9805352,77.747031,PG,"Carmelaram, Bengaluru"
3646,Chaitanya PG For Men,13.022200300000002,77.5590724,PG,"Carmelaram, Bengaluru"
3647,HIGH Q HOMES LADIES PG,12.958547,77.636863,PG,"Carmelaram, Bengaluru"
3649,Land Capital Primero,12.9049425,77.70525620000001,PG,"Carmelaram, Bengaluru"
3654,Rga Tech Park,12.9012795,77.70479279999999,PG,"Carmelaram, Bengaluru"
3660,Sri Venkateshwara Luxury PG for Gents,13.0891706,77.6346765,PG,"Carmelaram, Bengaluru"
3661,7 Hills PG For Ladies,12.9232145,77.61496640000001,PG,"Carmelaram, Bengaluru"
3662,Karmelaram,12.9073307,77.7058522,PG,"Carmelaram, Bengaluru"
3664,Nest Premium PG for Girls,12.931306,77.606932,PG,"Carmelaram, Bengaluru"
3665,Zolo Iris PG,12.9206719,77.5177395,PG,"Carmelaram, Bengaluru"
3666,Zolo Cosmos Co-Living %7C Redefining PG,13.039530599999999,77.62243659999999,PG,"Carmelaram, Bengaluru"
3669,Sri Hari Palace PG,12.962645,77.5335254,PG,"Carmelaram, Bengaluru"
3671,Zolo Forza Co-Living %7C Redefining PG,13.0407826,77.6226448,PG,"Carmelaram, Bengaluru"
3675,Paying guest,12.9853591,77.70812609999999,PG,"Carmelaram, Bengaluru"
3676,Zolo Epic Co-Living %7C Redefining PG,13.0379523,77.6217372,PG,"Carmelaram, Bengaluru"
3679,PayPal India Private Limited,12.9015407,77.7057198,PG,"Carmelaram, Bengaluru"
