,level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
4317,22810,22926,New-Nisarga Pg For Gents Near Rga,12.907456100000001,77.70518,pg,doddakannelli,10.582848492226704,2.659286124159818,9,525
4318,22811,22928,Lotus luxury pg for gents,12.9037135,77.7049871,pg,doddakannelli,10.607835019207995,2.736228789938634,7,447
4319,22812,22929,Sai Nest Inn Paying guest (ladies),12.9036153,77.7050037,pg,doddakannelli,10.61103792608281,2.741304324105893,7,445
4320,22813,22930,sai balaji pg,12.903993400000001,77.70451829999999,pg,doddakannelli,10.553449713951796,2.678362295633548,7,430
4321,22814,22932,Sri BHAVANI PG for gents,12.901468699999999,77.7100256,pg,doddakannelli,11.183062562338716,3.3332921606133983,9,519
4322,22815,22934,New Royal Luxury PG For Ladies,12.9077466,77.70544240000001,pg,doddakannelli,10.608307915285378,2.6824858988630527,9,541
4323,22816,22936,Isthara Co-Living - Rajshekar,12.8986709,77.7030112,pg,doddakannelli,10.484317905493866,2.7697607005708225,9,519
4324,22817,22937,i2stay Men %5B005%5D,12.899772500000001,77.70288640000001,pg,doddakannelli,10.449094424197622,2.6980308840737752,8,499
4325,22818,22939,New Vijayalakshmi Pg For Gents Near Kodathi Wipro,12.9001479,77.7137422,pg,doddakannelli,11.603274104843784,3.7620097472819247,10,587
4326,22819,22940,nirmala hostel,12.903347300000002,77.70417320000001,pg,doddakannelli,10.52575961780391,2.665540351784664,10,570
4327,22820,22941,KINGs Castle Gents PG,12.8990448,77.7136463,pg,doddakannelli,11.612362098611388,3.7943274803194296,9,544
4328,22821,22942,Sri Amulaya Ladies Pg Kodathi Wipro,12.899845,77.71284190000002,pg,doddakannelli,11.512072573527941,3.681442752914716,9,545
4329,22822,22943,Bhavika Pg,12.915424400000001,77.6906093,pg,doddakannelli,8.960564318003579,1.1446348016222487,12,715
4330,22823,22945,Pioneer PG for Gents,12.908418600000001,77.68443,pg,doddakannelli,8.33394929994563,0.49094194057444157,5,314
4331,22824,22946,Tirumala Sai Pg For Gents sarjapur,12.9087301,77.69334040000001,pg,doddakannelli,9.292093153082192,1.371314228154544,5,279
4332,22825,22950,Sri Poorna sai pg for ladies,12.908307,77.684124,pg,doddakannelli,8.30223558999667,0.47446082403494866,5,299
4333,22826,22953,Sairam Luxury Ladies Pg Sarjapur Road,12.908584699999999,77.68376049999999,pg,doddakannelli,8.259888504795635,0.42466486210208887,5,271
4334,22827,22955,SRI Srinivasa Gents PG,12.908231800000001,77.6850304,pg,doddakannelli,8.40081333120618,0.5547873993800526,5,326
4335,22828,22956,Grand Central Pg,12.9082686,77.6845956,pg,doddakannelli,8.353517167052871,0.515412038143341,5,316
4336,22829,22957,SLV Ladies Pg -MGR Building,12.9102207,77.6814269,pg,doddakannelli,7.991462697118258,0.12544388083818223,1,43
4337,22830,22959,Lio SRI Srinivasa PG For Ladies,12.908207800000001,77.68511109999999,pg,doddakannelli,8.40978954390871,0.5633747115138125,6,337
4338,22832,22963,Colive Jordan PG,12.911429199999999,77.67955129999999,pg,doddakannelli,7.7788260853030575,0.15344613387708197,2,117
4339,22833,22964,Amulya Pg,12.9083868,77.6835763,pg,doddakannelli,8.242273185056503,0.42676764741248413,5,279
4340,22834,22965,Sri Rama Sri Manjunatha PG for Gents,12.9096111,77.6815048,pg,doddakannelli,8.00566039308416,0.19182119496161415,1,70
4341,22835,22968,Sri Manjunatha PG for Gents,12.9126673,77.6829293,pg,doddakannelli,8.136644479198278,0.26567651336333914,2,127
4342,22836,22970,Zolo Century - PG,12.9086416,77.68046509999999,pg,doddakannelli,7.903947032057406,0.29496378222821223,1,63
4343,22837,22972,Naggachaittanya Pg For Gents,12.9082345,77.68491829999999,pg,doddakannelli,8.388697662665427,0.54497913597721,5,322
4344,22838,22973,Zolo Helios Co-Living %7C Redefining PG,12.908869000000001,77.6846615,pg,doddakannelli,8.35397035855246,0.48116018786650355,6,336
4345,22840,22976,Sri vijalakshmi new luxury pg for gents,12.899930099999999,77.7138971,pg,doddakannelli,11.623581111142354,3.78585808476773,10,587
4346,22841,22977,SRI VINAYAKA PAYING GUEST FOR GENTS AND LADIES,12.9127715,77.6781446,pg,doddakannelli,7.618093491892666,0.34840208351866747,2,123
4347,22843,22979,LASYA PRIYA LADIES PG,12.908301699999999,77.6843272,pg,doddakannelli,8.324201831011973,0.4910318971286753,5,305
4348,22844,22982,Sri harshini pg for ladies,12.9126784,77.6828061,pg,doddakannelli,8.123248866740582,0.2558098358004166,2,126
4349,22845,22984,SSY Ladies PG,12.912535499999999,77.681453,pg,doddakannelli,7.977519088141015,0.15269108478265042,1,82
4350,22846,22985,Stanza Living Potsdam House,12.908205300000002,77.68536280000001,pg,doddakannelli,8.43695201135604,0.5855762501802804,6,338
4351,22847,22988,Sri ganesh pg for gents,12.9102989,77.68199190000001,pg,doddakannelli,8.051803225250952,0.1543729289962546,1,68
4352,22848,22990,Lakshmi Sreenivasa PG for Gents,12.9128129,77.6827785,pg,doddakannelli,8.119582763070108,0.26309497673084675,2,129
4353,22850,22992,Rajeshwari PG For Ladies,12.913355300000001,77.6774815,pg,doddakannelli,7.543446545998659,0.4432844067471093,3,160
4354,22851,22993,New om Sai Ram PG For Ladies,12.912552400000001,77.6827453,pg,doddakannelli,8.117326533934044,0.24204689737684057,2,123
4355,22852,22995,New Om Sai Ram Gents Pg,12.913296899999999,77.6775082,pg,doddakannelli,7.5465991248041355,0.4374169114440028,3,170
4356,22853,22996,Mayura Gents PG,12.910822300000001,77.6806147,pg,doddakannelli,7.898517265602033,0.06027654975224277,1,22
4357,22854,22999,Sri Lakshmi Venkateshwara gents PG,12.908217800000001,77.6838801,pg,doddakannelli,8.276982256490744,0.4628669931309515,5,297
4358,22855,23001,SREE RAMA PG FOR GENTS,12.9119821,77.67743759999999,pg,doddakannelli,7.546313521374118,0.38982349253617943,4,251
4359,22857,23003,NJOY Homes - PG Accommodation for Gents,12.9084783,77.68049309999999,pg,doddakannelli,7.9088789752940105,0.31234118854609755,1,67
4360,22858,23005,SUMUKA NILAYA PG,12.904802199999999,77.68210690000001,pg,doddakannelli,8.135590198599058,0.7278476487926626,7,403
4361,22860,23009,Varshini PG for Ladies,12.9193716,77.69567370000001,pg,doddakannelli,9.516303630048002,1.833058963057439,12,738
4362,22861,23010,Sri Sai Sadan Boys PG,12.9106713,77.68076690000001,pg,doddakannelli,7.916220641378879,0.06760285066842757,1,11
4363,22862,23012,Sri Lakshmi Venkateshwara PG for Hents,12.907115699999999,77.68386729999999,pg,doddakannelli,8.289405121297497,0.5577178663143714,5,327
4364,22863,23013,Grexter Cosmos Coliving PG,12.9082386,77.6848259,pg,doddakannelli,8.378689607490674,0.5368365856606429,5,322
4365,22864,23015,Sri rama Gents PG,12.9083795,77.68408409999999,pg,doddakannelli,8.297101139106712,0.4657770999963488,5,299
4366,22865,23016,Ashrita PG for Gents,12.9275726,77.6730353,pg,doddakannelli,7.170915513762823,2.007640052758307,11,679
4367,22866,23018,SSLV Gents PG,12.924876600000001,77.6956031,pg,doddakannelli,9.55196961713358,2.19451135907723,13,772
4368,22867,23019,Sri Manjunath PG,12.926357000000001,77.6779659,pg,doddakannelli,7.675942612281894,1.7106831789048673,14,838
4369,22868,23020,Sai Krupa Gents PG,12.922936199999999,77.6737894,pg,doddakannelli,7.178234617047554,1.513760846928717,10,576
4370,22869,23022,Royal Comfort Home Stay,12.910333099999999,77.6801402,pg,doddakannelli,7.85145050561054,0.1349736975420656,2,91
4371,22870,23026,Sai Krupa PG for Boy's,12.9361183,77.70045400000001,pg,doddakannelli,10.272298481220519,3.4801977438587346,17,1029
4372,22871,23027,Zolo Branka PG,12.9267897,77.6741725,pg,doddakannelli,7.277426184636172,1.8777150562740774,12,720
4373,22872,23030,Venkata Krishna Ladies Pg%7CPG Near Embassy Tech village,12.9247619,77.695234,pg,doddakannelli,9.510873414646134,2.156845309181725,13,774
4374,22873,23032,SLNS PG for Gents,12.9216302,77.66378279999999,pg,doddakannelli,6.084495211297789,2.189969461796301,9,537
4375,22874,23033,Sri Lakshmi chennakesava swamy PG for GENTS,12.9216535,77.6765791,pg,doddakannelli,7.465679065955792,1.2501783229064134,12,717
4376,22875,23035,SV Luxury PG For Gents,12.9245689,77.6955549,pg,doddakannelli,9.54332045356434,2.1672139555748102,13,782
4377,22876,23037,JAYALAKSHMI PG FOR GENTS,12.9289592,77.67837659999999,pg,doddakannelli,7.76816713307337,1.9888092664030295,13,809
4378,22877,23040,Venkateswara Paradise pg for Ladies,12.9278286,77.6875223,pg,doddakannelli,8.724460635014676,1.9759934155008483,13,798
4379,22878,23041,Anvith PG for ladies,12.9271481,77.67009770000001,pg,doddakannelli,6.849244594059599,2.1235453844126413,10,586
4380,22879,23042,Sai Balaji PG for Gents,12.9293919,77.67649540000001,pg,doddakannelli,7.577162798507567,2.074291406098809,13,783
4381,22880,23043,Ram sri pg,12.921999099999999,77.67617990000001,pg,doddakannelli,7.425888016950382,1.3023971343967582,12,714
4382,22881,23044,New Life Style PG For Gents,12.928167,77.67666379999999,pg,doddakannelli,7.569643341132743,1.9376358473267052,13,755
4383,22882,23045,Ramya PG For Gents,12.9293274,77.67805129999999,pg,doddakannelli,7.741223100215676,2.0345080935360977,14,841
4384,22883,23048,Sri Rama PG for Men,12.930050900000001,77.6764152,pg,doddakannelli,7.5833388503674755,2.1475943556687795,13,808
4385,22884,23049,Sri Manjunath PG For Gents,12.9098615,77.6816084,pg,doddakannelli,8.014403256849802,0.16994315085504774,1,59
4386,22885,23050,Suresh Mens PG,12.921999099999999,77.6761795,pg,doddakannelli,7.4258448374289125,1.3024143626951803,12,711
4387,22886,23053,LAASYA PRIYA PG FOR GENTS,12.9089594,77.68468680000001,pg,doddakannelli,8.35574458597273,0.4780188301115733,6,342
4388,22887,23054,Manoj PG Accommodation,12.8923496,77.67908320000001,pg,doddakannelli,8.149142379594158,2.1115029837854022,12,721
4389,22888,23055,Sai best PG,12.9252933,77.67445359999999,pg,doddakannelli,7.282147242480119,1.7130796713879524,10,600
4390,22889,23056,Sri Nivas Luxury Paying Guest,12.924705099999999,77.67305959999999,pg,doddakannelli,7.123484298292827,1.723489268694719,9,567
4391,22890,23058,Shri Rama Luxury New PG For Gents,12.9288326,77.6766242,pg,doddakannelli,7.57894658699472,2.0105595371452147,13,782
4392,22891,23059,PURNA SAI PG,12.9348656,77.6884463,pg,doddakannelli,8.97298394339024,2.7484848780883073,15,904
4393,22892,23061,Narendra Pg,12.927086300000001,77.676987,pg,doddakannelli,7.583751502901448,1.8125800480135046,12,749
4394,22893,23062,PG,12.929583599999999,77.6854381,pg,doddakannelli,8.53343352422426,2.0956055807585434,12,745
4395,22894,23067,HAVELI STUDIO ROOMS FOR GENTS (PG),12.925975900000001,77.67040279999999,pg,doddakannelli,6.859602702501974,1.9972230779902445,9,565
4396,22895,23069,HelloWorld Sarjapur,12.907061800000001,77.6930308,pg,doddakannelli,9.276835358377095,1.3892300732282779,8,451
4397,22896,23070,Vinayaka pg for Gents,12.923998,77.6963095,pg,doddakannelli,9.618669933020259,2.1859418628087925,13,774
4398,22897,23071,i2stay men %5B004%5D,12.908289199999999,77.6847922,pg,doddakannelli,8.374474617593505,0.5304758343688076,5,322
4399,22898,23072,Sri Ganesha PG for GENT,12.936034300000001,77.70035870000001,pg,doddakannelli,10.260191289773077,3.4665059832070564,17,1016
4400,22899,23073,Zolo Nirvana Co-Living %7C Redefining PG,12.928177900000001,77.6707757,pg,doddakannelli,6.94286033009151,2.1817070503644302,12,706
4401,22900,23074,SAI LAKSHMI LUXURY P.G FOR LADIES,12.9274252,77.6769422,pg,doddakannelli,7.585150832234693,1.8503447401355442,13,758
4402,22901,23077,SURYA ROYAL HOMES PAYING GUEST FOR LADIES,12.928307499999999,77.6708717,pg,doddakannelli,6.955875476018989,2.1889384746286824,12,703
4403,22902,23079,Shri Lakshmi Gents PG,12.9292345,77.6768606,pg,doddakannelli,7.612591151935638,2.0483371943259403,13,806
4404,22903,23083,BTI Girl's Hostel,12.8849273,77.698274,pg,doddakannelli,10.385000784234114,3.4772745545250077,15,897
4405,22904,23084,OYO LIFe,12.920484599999998,77.67015400000001,pg,doddakannelli,6.761292449394252,1.557121707663491,9,521
4406,22905,23086,SSSG(SLNS)PG,12.9305444,77.68497409999999,pg,doddakannelli,8.503530691011454,2.1891121192054497,12,709
4407,22906,23088,Sushant Residency,12.910196000000001,77.7006894,pg,doddakannelli,10.073920540166663,2.142085607377138,8,459
4408,22908,23091,WAGTAIL HOSPITALITY CO LIVING PG,12.8945635,77.71357359999999,pg,doddakannelli,11.69619694656901,3.99278201614911,11,683
4409,22910,23093,S.L.C.S PG FOR GENTS,12.925002099999999,77.6964551,pg,doddakannelli,9.645253182556537,2.2715803559586587,13,804
4410,22911,23094,Zolo Equinox Co-Living %7C Redefining PG,12.913902199999999,77.6645287,pg,doddakannelli,6.138280751869587,1.8046006302469326,8,473
4411,22913,23097,Sri Rama Luxury PG for Gents,12.9363198,77.6875755,pg,doddakannelli,8.920701005028553,2.878397487594206,15,884
4412,22916,23100,My PG,12.9215278,77.67180929999999,pg,doddakannelli,6.949428347532716,1.512754604166407,9,537
4413,22918,23103,Mangalya PG,12.893085000000001,77.6793108,pg,doddakannelli,8.146483354709828,2.02780672031562,12,706
4414,22919,23104,Yellow Building,12.9003031,77.70095649999999,pg,doddakannelli,10.232877875215781,2.4862730801483606,9,556
4415,22923,23112,TARAKA VILAS,12.909303999999999,77.6927667,pg,doddakannelli,9.224738866938683,1.2983553718440761,5,294
4416,22924,23113,Srinivasa PG for gents,12.9284888,77.68580209999999,pg,doddakannelli,8.55174688533634,1.9874490228094808,12,724
4417,22931,23123,Jyotsna Kitchen,12.904425699999999,77.70704070000001,pg,doddakannelli,10.818825833235485,2.9273716284483626,10,600
4418,22932,23124,Zaika of north,12.903307400000001,77.70416379999999,pg,doddakannelli,10.525346953039968,2.666045321180283,9,565
4419,22933,23125,PayPal India Private Limited,12.9015407,77.7057198,pg,doddakannelli,10.720311204459296,2.893160667403405,10,585
4420,22934,23132,Wipro Technologies,12.9141915,77.68620820000001,pg,doddakannelli,8.48582367210734,0.6565517940529794,4,246
4421,22935,23133,Eco Space,12.927940099999999,77.68015749999999,pg,doddakannelli,7.9382829199725755,1.8577696937893227,13,769
4422,22936,23136,Sri durga PG for gents,12.8982375,77.70260970000001,pgs,hodosiddapura,10.450582066213428,2.7572745996456676,9,548
4423,22937,23137,Ventakeshwara PG for Ladies,12.9040462,77.70290779999999,pgs,hodosiddapura,10.379576044249758,2.510590187282207,7,393
4424,22938,23138,Seven hills pg for gents,12.902977,77.7056471,pgs,hodosiddapura,10.689612342580851,2.8299684648573935,8,477
4425,22939,23139,Stanza Living Sofia House %7C PG in Sarjapur Road,12.899742800000002,77.7028599,pgs,hodosiddapura,10.446838764019354,2.6970661567945013,8,501
4426,22940,23140,KAIRALI PG for gents Kerala homely food,12.900111599999999,77.7060484,pgs,hodosiddapura,10.780526134800246,2.9885266761442946,10,595
4427,22941,23141,Isthara Co-Living - Rajshekar,12.8986709,77.7030112,pgs,hodosiddapura,10.484317905493866,2.7697607005708225,9,519
4428,22942,23142,Sri Venkateswara pg for ladies,12.900203,77.70482220000001,pgs,hodosiddapura,10.647765737336144,2.8637301555651002,11,659
4429,22943,23143,sai balaji pg,12.903993400000001,77.70451829999999,pgs,hodosiddapura,10.553449713951796,2.678362295633548,7,446
4430,22944,23144,Sri Shubhams PG,12.9040462,77.70290779999999,pgs,hodosiddapura,10.379576044249758,2.510590187282207,7,410
4431,22945,23145,i2stay Men %5B005%5D,12.899772500000001,77.70288640000001,pgs,hodosiddapura,10.449094424197622,2.6980308840737752,9,520
4432,22946,23146,KINGs Castle Gents PG,12.8990448,77.7136463,pgs,hodosiddapura,11.612362098611388,3.7943274803194296,9,556
4433,22947,23147,Sri a luxury pg for gents,12.900977000000001,77.7095185,pgs,hodosiddapura,11.136788885283716,3.2999173395002592,8,505
4434,22948,23148,Sai Nest Inn Paying guest (ladies),12.9036153,77.7050037,pgs,hodosiddapura,10.61103792608281,2.741304324105893,8,452
4435,22949,23149,Om Sai Ram PG for Gents,12.903182800000002,77.7056094,pgs,hodosiddapura,10.682471984983229,2.8187369087661103,8,480
4436,22951,23151,Istay gents PG,12.9053874,77.70464240000001,pgs,hodosiddapura,10.548225064336183,2.648833607565746,8,489
4437,22952,23152,New Vijayalakshmi Pg For Gents Near Kodathi Wipro,12.9001479,77.7137422,pgs,hodosiddapura,11.603274104843784,3.7620097472819247,10,596
4438,22953,23153,Lotus luxury pg for gents,12.9037135,77.7049871,pgs,hodosiddapura,10.607835019207995,2.736228789938634,8,454
4439,22954,23154,Sri BHAVANI PG for gents,12.901468699999999,77.7100256,pgs,hodosiddapura,11.183062562338716,3.3332921606133983,9,529
4440,22955,23155,Sri Amulaya Ladies Pg Kodathi Wipro,12.899845,77.71284190000002,pgs,hodosiddapura,11.512072573527941,3.681442752914716,9,561
4441,22958,23158,Boys PG,12.9208183,77.6535136,pgs,hodosiddapura,4.968177338232907,3.158709014791689,12,693
4442,22985,23185,Venkateswara PG for Gents,12.9298689,77.6848366,pgs,hodosiddapura,8.474965689869611,2.112536720101109,18,1056
4443,22987,23187,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,pgs,hodosiddapura,4.074157719244558,3.873466436481907,13,763
4444,22990,23190,DSR Eden Greens,12.9082724,77.7042985,appartments,Carmelaram,10.479808840482255,2.551635313684715,10,588
4445,22991,23193,Naishai apartment,12.9068793,77.70415030000001,appartments,Carmelaram,10.47776236959477,2.5605588393075647,9,537
4446,22992,23194,Unnamed apartment,12.9111274,77.7046048,appartments,Carmelaram,10.491506586472676,2.5632702839673374,10,578
4447,22993,23195,Sri Balaji Monarch,12.904663900000001,77.7053691,appartments,Carmelaram,10.635780278905225,2.745604722279334,8,490
4448,22994,23199,Mulberry Woods,12.9056984,77.7047834,appartments,Carmelaram,10.559580377958104,2.655393807917095,8,495
4449,22995,23200,Suncity Gloria Apartments,12.902213099999999,77.7068069,appartments,Carmelaram,10.825920523412737,2.9767258077288408,9,512
4450,22996,23201,VRR Fortuna,12.9042849,77.702812,appartments,Carmelaram,10.365892398175948,2.492374711650102,7,395
4451,22997,23202,Sohum II Apartment Complex,12.8960946,77.70164749999999,appartments,Carmelaram,10.39646959740119,2.8054067861395087,10,587
4452,22998,23203,Hilife Sunnyside Apartment,12.895807699999999,77.7014564,appartments,Carmelaram,10.383107935389653,2.8082699679505407,10,585
4453,22999,23204,SSVR SREENIVASAM,12.912786099999998,77.70240759999999,appartments,Carmelaram,10.245484705927737,2.331343080854963,10,576
4454,23000,23206,Ruby Residency,12.9129459,77.70199090000001,appartments,Carmelaram,10.199731070963496,2.287697944972391,10,570
4455,23001,23207,S V Symphony Apartments,12.9096288,77.70178299999999,appartments,Carmelaram,10.19643417214928,2.264597281146142,8,497
4456,23002,23208,Ahad Opus,12.8987425,77.7090776,appartments,Carmelaram,11.129847056834999,3.3504279073302814,12,734
4457,23003,23210,Chethana Meadows,12.8995888,77.7033235,appartments,Carmelaram,10.499301578150964,2.749437536397211,8,509
4458,23004,23211,JSK Nivaas Apartment,12.8986552,77.70239079999999,appartments,Carmelaram,10.418558579844857,2.7128370639044355,10,577
4459,23005,23212,Sai Krupa,12.9067109,77.70342140000001,appartments,Carmelaram,10.400994357065043,2.4867735890438785,9,545
4460,23006,23213,Ahad Meadows,12.8964837,77.7063239,appartments,Carmelaram,10.883452031334416,3.202623419334943,11,676
4461,23007,23214,Clarion Homes,12.9121066,77.70086500000001,appartments,Carmelaram,10.081413607389143,2.1599922703537215,9,553
4462,23008,23215,Sai Sahas apartments,12.9033616,77.70514250000001,appartments,Carmelaram,10.629665136588589,2.7644358878371746,7,438
4463,23009,23216,Hi Life RIO,12.8957788,77.70216740000001,appartments,Carmelaram,10.459044666589769,2.8715580683419053,10,610
4464,23010,23217,Ambiance Orion,12.8994674,77.70369290000001,appartments,Carmelaram,10.541083382015206,2.7911185005164256,8,508
4465,23011,23218,Chethana Maple,12.8990586,77.7030812,appartments,Carmelaram,10.483914610731864,2.754840810620474,9,515
4466,23012,23219,Future plaza,12.897957199999999,77.70279079999999,appartments,Carmelaram,10.475800817984874,2.7903884835948447,9,537
4467,23013,23220,B M. Greenwoods,12.905494099999999,77.7018628,appartments,Carmelaram,10.247556871792343,2.3547483633131994,7,408
4468,23014,23221,Ann residency,12.913387199999999,77.70193499999999,appartments,Carmelaram,10.192126037750961,2.2862344831331285,10,574
4469,23015,23222,Sai Balaji Elite,12.913162400000001,77.7025177,appartments,Carmelaram,10.256009415952628,2.346661833413377,10,580
4470,23016,23223,"Confident Leo, Block 2",12.9037679,77.70306409999999,appartments,Carmelaram,10.400398572273486,2.5366339557376847,7,444
4471,23017,23224,Inspira Builders,12.905814,77.70534479999999,appartments,Carmelaram,10.61867969179361,2.711715138865488,8,479
4472,23018,23225,Bren Champions Square,12.903135800000001,77.70954350000001,appartments,Carmelaram,11.10585050726428,3.227276617290547,9,546
4473,23019,23226,Zion House,12.907558199999999,77.7044947,appartments,Carmelaram,10.507850639781577,2.584149283144793,9,551
4474,23020,23227,Shobha homes,12.9073668,77.70536379999999,appartments,Carmelaram,10.603589182312744,2.68053912808597,9,521
4475,23021,23230,Yashoda Enclave,12.905963400000001,77.7044527,appartments,Carmelaram,10.520765802004524,2.613759578408181,8,505
4476,23022,23231,MAARQ ALPHA,12.914317500000001,77.7024491,appartments,Carmelaram,10.24534145865095,2.354399619801751,11,655
4477,23023,23232,Ekdantha Enclave,12.9066548,77.70371109999999,appartments,Carmelaram,10.432860500144258,2.518785491664025,9,531
4478,23024,23235,Land Capital Primero,12.9049425,77.70525620000001,appartments,Carmelaram,10.619979093508883,2.725675565197096,8,499
4479,23025,23237,Aratt Adora,12.9140888,77.7164066,appartments,Carmelaram,11.758300769997273,3.8552709409127224,14,821
4480,23026,23238,Carbon Nethaniah,12.905860800000001,77.7019268,appartments,Carmelaram,10.2498553534824,2.3506973699212756,7,434
4481,23027,23241,SGR Lavilla,12.907618800000002,77.69820240000001,appartments,Carmelaram,9.828169806949754,1.912461146533003,6,384
4482,23028,23243,Rumpi's home,12.912322300000001,77.70127740000001,appartments,Carmelaram,10.125055235411814,2.2058115139891323,9,534
4483,23029,23244,NCN SRIVARI,12.897626400000002,77.70081359999999,appartments,Carmelaram,10.272846678613137,2.632095364703555,10,628
4484,23030,23246,Om Vyas Home,12.9061014,77.7036103,appartments,Carmelaram,10.428346570074561,2.521349844357229,9,542
4485,23031,23247,Manjunatha Nilaya,12.9072739,77.7052793,appartments,Carmelaram,10.595416651759958,2.6731906373933487,9,521
4486,23032,23248,Srujana Oaks,12.8973385,77.7013,appartments,Carmelaram,10.330916260630952,2.6936366831890206,10,612
4487,23033,23249,JAN MOHAMMED,12.895662300000001,77.70798559999999,appartments,Carmelaram,11.078323992582828,3.404117311701625,14,816
4488,23034,23250,infinity,12.9053562,77.70525620000001,appartments,Carmelaram,10.614721163287369,2.7141988443307863,8,504
4489,23035,23251,Ramesh Building,12.8978951,77.7020696,appartments,Carmelaram,10.400437146156685,2.728157078597532,10,576
4490,23036,23252,Mana Candala,12.902202800000001,77.70624190000001,appartments,Carmelaram,10.765471762083031,2.919551039575968,9,539
4491,23037,23254,Marketing Office,12.9026286,77.70694499999999,appartments,Carmelaram,10.834269587186503,2.975610924535032,9,545
4492,23038,23255,Vasant Vihar %23 6 Ballapa garden B Street ShivajiNagar Swamy Sivanandapuram Bangalore,12.907191000000001,77.7019594,appartments,Carmelaram,10.238059251639417,2.320862130647623,10,598
4493,23039,23258,Anil Patnaik Home,12.9052643,77.707124,appartments,Carmelaram,10.817041166231304,2.9133776212161395,11,672
4494,23040,23259,Chand Alone,12.8986979,77.7023906,appartments,Carmelaram,10.417656234553668,2.7103700560455097,10,578
4495,23041,23260,Benchmark Serenity Apartment,12.9149511,77.7020646,appartments,Carmelaram,10.202579744965753,2.3246010785373366,13,753
4496,23042,23261,TRU WINDCHIMES,12.9142727,77.7028948,appartments,Carmelaram,10.293733986966878,2.4015049831917326,11,667
4497,23043,23262,AdaitaMadhusmitaNivas,12.905009300000001,77.7066648,appartments,Carmelaram,10.770778270385954,2.8716685293787476,11,633
4498,23044,23263,AARUSH,12.9040462,77.70290779999999,appartments,Carmelaram,10.379576044249758,2.510590187282207,7,410
4499,23045,23264,Mohan Reddy Building,12.9063168,77.70448470000001,appartments,Carmelaram,10.520093714005853,2.6085904474256036,9,520
4500,23046,23265,"C Block, Ahad opus",12.8982932,77.70882879999999,appartments,Carmelaram,11.112063311506756,3.347116626769799,12,739
4501,23047,23266,Ahad Euphoria Wing 6,12.896726300000001,77.7084157,appartments,Carmelaram,11.100434977422962,3.386317319815347,15,891
4502,23048,23268,Anuradha Nilaya,12.915016,77.70358540000001,appartments,Carmelaram,10.367311939106925,2.4882024024907436,12,707
4503,23049,23270,RSun Clover Apartment,12.9146576,77.7019791,appartments,Carmelaram,10.193761450149506,2.3099066877801775,11,632
4504,23050,23272,"Block 2 Wing F, Suncity Arcadia Apartments CLPD",12.9153851,77.7164849,appartments,Carmelaram,11.76497310077517,3.8781532258106317,15,874
4505,23051,23273,PNR HOMES,12.907652699999998,77.69716149999999,appartments,Carmelaram,9.715509754749577,1.8015044109228595,6,339
4506,23052,23275,SLV Grand Apartments Owners Association,12.9006799,77.69967220000001,appartments,Carmelaram,10.088571214665098,2.3445972005420046,10,587
4507,23053,23276,Mannat Apartment(Loving Place),12.912500900000001,77.7001654,appartments,Carmelaram,10.003830273192785,2.086703027260914,9,533
4508,23054,23279,Om Shakti Nilayam,12.9105826,77.70132509999999,appartments,Carmelaram,10.140003175413142,2.2090198381530493,8,501
4509,23055,23280,Joy house %2334,12.9099066,77.7040277,appartments,Carmelaram,10.4370678027976,2.505154922153159,9,546
4510,23056,23281,Tru Dwellings,12.9146856,77.70296390000001,appartments,Carmelaram,10.30043719595279,2.4157508282513644,12,701
4511,23057,23283,Interior design,12.8979695,77.70213740000001,appartments,Carmelaram,10.406043545440705,2.7298396703050143,10,572
4512,23058,23284,JSK Nivaas,12.8976785,77.7065754,appartments,Carmelaram,10.884428888122011,3.1604985074733234,11,642
4513,23059,23285,Indonest Apartment,12.9155021,77.6981379,appartments,Carmelaram,9.776446851111455,1.9213681828995317,10,596
4514,23060,23286,"Gasper K J, %23267, Kalathungal House",12.9110284,77.70110129999999,appartments,Carmelaram,10.1129263263377,2.1836514524565986,8,494
4515,23061,23287,Venkateshwara Nilaya M.Munireddy Layout,12.912269699999998,77.70097709999999,appartments,Carmelaram,10.09277792296799,2.1729996121809343,9,545
4516,23062,23289,DSR Parkway Entry,12.912654,77.71027190000001,appartments,Carmelaram,11.097836320167078,3.1812736817936154,12,692
4517,23063,23291,BETHEL,12.9058427,77.7019198,appartments,Carmelaram,10.249324252891714,2.350477960355153,7,442
4518,23064,23292,S V Reddy Building,12.8992698,77.7027751,appartments,Carmelaram,10.447059463434675,2.7144043411959844,10,605
4519,23065,23293,PARK BELLISSIMO,12.8981399,77.7015848,appartments,Carmelaram,10.343616764092493,2.6692664341868677,9,558
4520,23066,23295,"Godrej Park Retreat, Bangalore",12.8935254,77.70485459999999,appartments,Carmelaram,10.799024840121293,3.2549903092563572,12,704
4521,23067,23300,BM Lotus Apartments,12.912483300000002,77.6983438,appartments,Carmelaram,9.806636315468214,1.8896130003058402,8,473
4522,23068,23301,"Site -14, Durga Nivaas, Misty valley ln",12.9130683,77.706556,appartments,Carmelaram,10.693805427315315,2.7820505811563536,11,682
